Trial ID;Game Type;Name Model;Training Step;Race Completion;Checkpoint Max;Time;Max Time;Speed Average;Max Speed;Off Road Time;Hit Number;Max Obstacle;
45;Arcade;ArcadeCar-199932;2485;23;23;49,69888;300;42,33902;75;10,17749;0;0;
46;Arcade;ArcadeCar-199932;2454;23;23;49,08067;300;42,96772;75;9,845881;0;0;
47;Arcade;ArcadeCar-199932;2612;23;23;52,2382;300;40,57787;75;12,72533;0;0;
48;Arcade;ArcadeCar-199932;2588;23;23;51,76023;300;41,24702;75;11,31863;0;0;
49;Arcade;ArcadeCar-199932;2639;23;23;52,76432;300;39,88429;75;13,52877;0;0;
50;Arcade;ArcadeCar-199932;2550;23;23;51,01833;300;41,3028;75;12,11299;0;0;
0;Arcade;ArcadeCar-299955;2569;23;23;51,37975;300;42,0005;75;11,30937;0;0;
1;Arcade;ArcadeCar-299955;2534;23;23;50,67861;300;42,77538;75;11,00484;0;0;
2;Arcade;ArcadeCar-299955;2420;23;23;48,40032;300;44,05953;75;9,553267;0;0;
3;Arcade;ArcadeCar-299955;2589;23;23;51,76443;300;41,66527;75;11,75517;0;0;
4;Arcade;ArcadeCar-299955;2588;23;23;51,77753;300;41,59898;75;12,42998;0;0;
5;Arcade;ArcadeCar-299955;2498;23;23;49,95816;300;42,55594;75;10,59803;0;0;
6;Arcade;ArcadeCar-299955;2534;23;23;50,68146;300;42,07187;75;12,45703;0;0;
7;Arcade;ArcadeCar-299955;2443;23;23;48,85898;300;43,73139;75;9,027752;0;0;
8;Arcade;ArcadeCar-299955;2538;23;23;50,7604;300;42,71239;75;11,32251;0;0;
9;Arcade;ArcadeCar-299955;2632;23;23;52,63885;300;41,30055;75;13,22101;0;0;
10;Arcade;ArcadeCar-299955;2492;23;23;49,84056;300;42,97946;75;10,85305;0;0;
11;Arcade;ArcadeCar-299955;2500;23;23;49,9992;300;43,04369;75;10,09364;0;0;
12;Arcade;ArcadeCar-299955;2475;23;23;49,48555;300;43,35757;75;9,753748;0;0;
13;Arcade;ArcadeCar-299955;2609;23;23;52,19291;300;41,86547;75;14,05464;0;0;
14;Arcade;ArcadeCar-299955;2528;23;23;50,56093;300;42,20133;75;11,28541;0;0;
15;Arcade;ArcadeCar-299955;2595;23;23;51,88673;300;41,72379;75;13,07807;0;0;
16;Arcade;ArcadeCar-299955;2553;23;23;51,07594;300;42,12807;75;11,41263;0;0;
17;Arcade;ArcadeCar-299955;2556;23;23;51,11801;300;42,27919;75;11,63284;0;0;
18;Arcade;ArcadeCar-299955;2447;23;23;48,94027;300;43,36115;75;9,976008;0;0;
19;Arcade;ArcadeCar-299955;2552;23;23;51,02664;300;42,10134;75;11,13352;0;0;
20;Arcade;ArcadeCar-299955;2387;23;23;47,75134;300;44,60738;75;8,839079;0;0;
21;Arcade;ArcadeCar-299955;2583;23;23;51,64642;300;41,68498;75;12,36683;0;0;
22;Arcade;ArcadeCar-299955;2488;23;23;49,77684;300;43,26922;75;10,39566;0;0;
23;Arcade;ArcadeCar-299955;2492;23;23;49,82483;300;43,22621;75;10,06189;0;0;
24;Arcade;ArcadeCar-299955;2505;23;23;50,11249;300;42,98277;75;10,36414;0;0;
25;Arcade;ArcadeCar-299955;2689;23;23;53,78087;300;40,09566;75;14,78019;0;0;
26;Arcade;ArcadeCar-299955;2331;23;23;46,62086;300;44,9408;75;9,125009;0;0;
27;Arcade;ArcadeCar-299955;2428;23;23;48,55703;300;43,85259;75;8,932425;0;0;
28;Arcade;ArcadeCar-299955;2726;23;23;54,51941;300;39,27147;75;15,07944;0;0;
29;Arcade;ArcadeCar-299955;2597;23;23;51,92942;300;41,23709;75;13,27813;0;0;
30;Arcade;ArcadeCar-299955;2452;23;23;49,03777;300;43,62329;75;10,31373;0;0;
31;Arcade;ArcadeCar-299955;2560;23;23;51,20275;300;42,23859;75;11,53606;0;0;
32;Arcade;ArcadeCar-299955;2582;23;23;51,65393;300;41,50826;75;12,73897;0;0;
33;Arcade;ArcadeCar-299955;2595;23;23;51,89632;300;41,34681;75;12,62264;0;0;
34;Arcade;ArcadeCar-299955;2523;23;23;50,46342;300;42,63256;75;10,89099;0;0;
35;Arcade;ArcadeCar-299955;2603;23;23;52,05845;300;41,36287;75;12,70209;0;0;
36;Arcade;ArcadeCar-299955;2520;23;23;50,39933;300;42,5079;75;10,68875;0;0;
37;Arcade;ArcadeCar-299955;2477;23;23;49,52848;300;43,32719;75;10,59375;0;0;
38;Arcade;ArcadeCar-299955;2586;23;23;51,71976;300;41,7759;75;12,16559;0;0;
39;Arcade;ArcadeCar-299955;2510;23;23;50,21262;300;42,80318;75;10,74699;0;0;
40;Arcade;ArcadeCar-299955;2422;23;23;48,42704;300;43,97268;75;10,16261;0;0;
41;Arcade;ArcadeCar-299955;2517;23;23;50,3531;300;42,78967;75;10,68817;0;0;
42;Arcade;ArcadeCar-299955;2543;23;23;50,86129;300;42,28197;75;11,75146;0;0;
43;Arcade;ArcadeCar-299955;2599;23;23;51,98021;300;41,34716;75;12,22695;0;0;
44;Arcade;ArcadeCar-299955;2550;23;23;50,99817;300;42,25561;75;12,19145;0;0;
45;Arcade;ArcadeCar-299955;2526;23;23;50,52226;300;42,4589;75;10,76792;0;0;
46;Arcade;ArcadeCar-299955;2532;23;23;50,63663;300;42,74073;75;11,4247;0;0;
47;Arcade;ArcadeCar-299955;2549;23;23;50,98059;300;42,30077;75;11,25218;0;0;
48;Arcade;ArcadeCar-299955;2538;23;23;50,74936;300;42,1904;75;11,83912;0;0;
49;Arcade;ArcadeCar-299955;2547;23;23;50,9506;300;42,0068;75;11,26085;0;0;
50;Arcade;ArcadeCar-299955;2545;23;23;50,88437;300;42,29763;75;11,23652;0;0;
0;Arcade;ArcadeCar-399882;2545;23;23;50,91655;300;42,64462;75;10,62669;0;0;
1;Arcade;ArcadeCar-399882;2458;23;23;49,16225;300;43,79783;75;10,16828;0;0;
2;Arcade;ArcadeCar-399882;2590;23;23;51,79999;300;42,07232;75;11,9437;0;0;
3;Arcade;ArcadeCar-399882;2573;23;23;51,45803;300;42,47778;75;11,30261;0;0;
4;Arcade;ArcadeCar-399882;2489;23;23;49,77906;300;43,34264;75;9,897015;0;0;
5;Arcade;ArcadeCar-399882;2493;23;23;49,84541;300;43,28082;75;9,565346;0;0;
6;Arcade;ArcadeCar-399882;2478;23;23;49,57678;300;43,64483;75;9,690049;0;0;
7;Arcade;ArcadeCar-399882;2556;23;23;51,12036;300;42,28433;75;11,04319;0;0;
8;Arcade;ArcadeCar-399882;2629;23;23;52,5763;300;41,1246;75;13,40104;0;0;
9;Arcade;ArcadeCar-399882;2513;23;23;50,24562;300;42,62222;75;10,73029;0;0;
10;Arcade;ArcadeCar-399882;2689;23;23;53,79771;300;40,42637;75;14,48714;0;0;
11;Arcade;ArcadeCar-399882;2499;23;23;49,9647;300;43,18469;75;9,985801;0;0;
12;Arcade;ArcadeCar-399882;2679;23;23;53,59524;300;40,67945;75;14,75785;0;0;
13;Arcade;ArcadeCar-399882;2558;23;23;51,15991;300;42,49943;75;10,34324;0;0;
14;Arcade;ArcadeCar-399882;2667;23;23;53,34054;300;40,7647;75;14,20517;0;0;
15;Arcade;ArcadeCar-399882;2533;23;23;50,65908;300;42,83306;75;9,999477;0;0;
16;Arcade;ArcadeCar-399882;2485;23;23;49,68307;300;43,38186;75;9,626315;0;0;
17;Arcade;ArcadeCar-399882;2575;23;23;51,51563;300;42,11872;75;11,77479;0;0;
18;Arcade;ArcadeCar-399882;2542;23;23;50,83917;300;42,59543;75;11,25922;0;0;
19;Arcade;ArcadeCar-399882;2543;23;23;50,84613;300;42,44231;75;10,90214;0;0;
20;Arcade;ArcadeCar-399882;2533;23;23;50,67595;300;42,68418;75;10,57137;0;0;
21;Arcade;ArcadeCar-399882;2514;23;23;50,2773;300;42,72433;75;10,37851;0;0;
22;Arcade;ArcadeCar-399882;2456;23;23;49,12146;300;43,61735;75;9,317889;0;0;
23;Arcade;ArcadeCar-399882;2609;23;23;52,16748;300;41,44765;75;12,64958;0;0;
24;Arcade;ArcadeCar-399882;2537;23;23;50,75397;300;42,58267;75;10,28902;0;0;
25;Arcade;ArcadeCar-399882;2448;23;23;48,83551;300;43,5989;75;9,670935;0;0;
26;Arcade;ArcadeCar-399882;2499;23;23;50,09016;300;43,02639;75;10,16604;0;0;
27;Arcade;ArcadeCar-399882;2483;23;23;49,6754;300;43,4216;75;10,08451;0;0;
28;Arcade;ArcadeCar-399882;2548;23;23;50,95932;300;42,47117;75;11,36869;0;0;
29;Arcade;ArcadeCar-399882;2496;23;23;49,91658;300;43,28118;75;9,98884;0;0;
30;Arcade;ArcadeCar-399882;2524;23;23;50,48223;300;42,79393;75;10,87234;0;0;
31;Arcade;ArcadeCar-399882;2528;23;23;50,55729;300;42,89386;75;7,48088;0;0;
32;Arcade;ArcadeCar-399882;2469;23;23;49,38424;300;43,9647;75;7,144782;0;0;
33;Arcade;ArcadeCar-399882;2475;23;23;48,47536;300;44,03174;75;13,42559;0;0;
34;Arcade;ArcadeCar-399882;2535;23;23;51,12795;300;42,51733;75;11,2457;0;0;
35;Arcade;ArcadeCar-399882;2653;23;23;53,56939;300;41,21609;75;17,27768;0;0;
36;Arcade;ArcadeCar-399882;2600;23;23;52,08712;300;42,17058;75;8,640598;0;0;
37;Arcade;ArcadeCar-399882;2434;23;23;48,6784;300;44,43613;75;7,47293;0;0;
38;Arcade;ArcadeCar-399882;2428;23;23;45,37257;300;44,68194;75;6,472592;0;0;
39;Arcade;ArcadeCar-399882;2679;23;23;56,75292;300;40,56224;75;16,71214;0;0;
40;Arcade;ArcadeCar-399882;2446;23;23;45,76545;300;44,43906;75;6,543288;0;0;
41;Arcade;ArcadeCar-399882;2517;23;23;51,2056;300;43,1515;75;14,54357;0;0;
42;Arcade;ArcadeCar-399882;2463;23;23;51,5496;300;43,94452;75;9,394881;0;0;
43;Arcade;ArcadeCar-399882;2651;23;23;53,03322;300;41,0896;75;18,73361;0;0;
44;Arcade;ArcadeCar-399882;2700;23;23;53,45159;300;40,66017;75;16,29765;0;0;
45;Arcade;ArcadeCar-399882;2508;23;23;50,70911;300;43,15534;75;10,90916;0;0;
46;Arcade;ArcadeCar-399882;2435;23;23;48,70121;300;44,16353;75;8,559875;0;0;
47;Arcade;ArcadeCar-399882;2489;23;23;49,77369;300;43,58484;75;10,15487;0;0;
48;Arcade;ArcadeCar-399882;2574;23;23;51,4852;300;42,44315;75;10,31257;0;0;
49;Arcade;ArcadeCar-399882;2608;23;23;52,15816;300;41,73197;75;19,5092;0;0;
50;Arcade;ArcadeCar-399882;2511;23;23;48,09842;300;43,27405;75;12,18015;0;0;
0;Arcade;ArcadeCar-499980;2419;23;23;47,1852;300;44,6173;75;8,312666;0;0;
1;Arcade;ArcadeCar-499980;2527;23;23;53,85786;300;42,95953;75;14,25806;0;0;
2;Arcade;ArcadeCar-499980;2459;23;23;47,99918;300;44,07733;75;9,043529;0;0;
3;Arcade;ArcadeCar-499980;2439;23;23;46,88179;300;44,24614;75;9,177547;0;0;
4;Arcade;ArcadeCar-499980;2477;23;23;52,26574;300;43,6397;75;14,37428;0;0;
5;Arcade;ArcadeCar-499980;2457;23;23;49,47954;300;43,7358;75;12,19586;0;0;
6;Arcade;ArcadeCar-499980;2538;23;23;50,1684;300;42,73272;75;9,492324;0;0;
7;Arcade;ArcadeCar-499980;2439;23;23;48,10771;300;44,28836;75;9,65148;0;0;
8;Arcade;ArcadeCar-499980;2460;23;23;50,479;300;43,95284;75;10,98661;0;0;
9;Arcade;ArcadeCar-499980;2570;23;23;49,19712;300;42,44671;75;12,78882;0;0;
10;Arcade;ArcadeCar-499980;2454;23;23;51,2789;300;44,00979;75;9,462569;0;0;
11;Arcade;ArcadeCar-499980;2444;23;23;48,88415;300;44,24316;75;12,97369;0;0;
12;Arcade;ArcadeCar-499980;2370;23;23;47,39587;300;45,56741;75;13,61478;0;0;
13;Arcade;ArcadeCar-499980;2483;23;23;49,64718;300;43,69751;75;12,6841;0;0;
14;Arcade;ArcadeCar-499980;2460;23;23;49,19703;300;43,98964;75;12,56788;0;0;
15;Arcade;ArcadeCar-499980;2433;23;23;47,2187;300;44,36614;75;9,858422;0;0;
16;Arcade;ArcadeCar-499980;2443;23;23;47,70216;300;44,39232;75;5,665352;0;0;
17;Arcade;ArcadeCar-499980;2536;23;23;53,32188;300;42,5685;75;10,89729;0;0;
18;Arcade;ArcadeCar-499980;2464;23;23;49,2794;300;43,72866;75;9,027656;0;0;
19;Arcade;ArcadeCar-499980;2437;23;23;48,75348;300;44,11531;75;9,373937;0;0;
20;Arcade;ArcadeCar-499980;2487;23;23;49,7276;300;43,12951;75;9,872261;0;0;
21;Arcade;ArcadeCar-499980;2579;23;23;51,5962;300;41,98959;75;12,14109;0;0;
22;Arcade;ArcadeCar-499980;2314;23;23;46,27958;300;46,22766;75;7,877731;0;0;
23;Arcade;ArcadeCar-499980;2487;23;23;49,73867;300;43,54522;75;10,85418;0;0;
24;Arcade;ArcadeCar-499980;2581;23;23;51,61814;300;41,88021;75;11,6847;0;0;
25;Arcade;ArcadeCar-499980;2480;23;23;49,60089;300;43,49471;75;9,024849;0;0;
26;Arcade;ArcadeCar-499980;2557;23;23;51,14294;300;42,39046;75;11,75113;0;0;
27;Arcade;ArcadeCar-499980;2485;23;23;49,69801;300;43,24351;75;9,725012;0;0;
28;Arcade;ArcadeCar-499980;2487;23;23;49,72577;300;43,43024;75;9,493656;0;0;
29;Arcade;ArcadeCar-499980;2451;23;23;49,03252;300;44,18311;75;9,497436;0;0;
30;Arcade;ArcadeCar-499980;2543;23;23;50,8485;300;42,58146;75;10,9569;0;0;
31;Arcade;ArcadeCar-499980;2454;23;23;49,07894;300;43,97831;75;10,1267;0;0;
32;Arcade;ArcadeCar-499980;2573;23;23;51,47293;300;42,13504;75;11,33821;0;0;
33;Arcade;ArcadeCar-499980;2570;23;23;51,40223;300;42,3438;75;12,52882;0;0;
34;Arcade;ArcadeCar-499980;2590;23;23;51,79902;300;42,06459;75;11,96221;0;0;
35;Arcade;ArcadeCar-499980;2547;23;23;50,93841;300;42,30433;75;12,16669;0;0;
36;Arcade;ArcadeCar-499980;2491;23;23;49,82195;300;43,36806;75;9,490358;0;0;
37;Arcade;ArcadeCar-499980;2446;23;23;48,91691;300;43,95211;75;8,666911;0;0;
38;Arcade;ArcadeCar-499980;2520;23;23;50,4029;300;42,81963;75;11,5035;0;0;
39;Arcade;ArcadeCar-499980;2500;23;23;50,00159;300;43,35677;75;11,15205;0;0;
40;Arcade;ArcadeCar-499980;2575;23;23;51,48009;300;41,78869;75;11,77281;0;0;
41;Arcade;ArcadeCar-499980;2455;23;23;49,11736;300;43,89215;75;9,318101;0;0;
42;Arcade;ArcadeCar-499980;2476;23;23;49,52216;300;43,53429;75;10,72817;0;0;
43;Arcade;ArcadeCar-499980;2514;23;23;50,27945;300;43,01362;75;10,78541;0;0;
44;Arcade;ArcadeCar-499980;2473;23;23;49,4446;300;43,5916;75;10,00252;0;0;
45;Arcade;ArcadeCar-499980;2465;23;23;49,31606;300;43,80795;75;8,815481;0;0;
46;Arcade;ArcadeCar-499980;2466;23;23;49,31744;300;43,5575;75;9,643274;0;0;
47;Arcade;ArcadeCar-499980;2440;23;23;48,80126;300;44,06647;75;8,584289;0;0;
48;Arcade;ArcadeCar-499980;2479;23;23;49,56331;300;43,45582;75;9,497113;0;0;
49;Arcade;ArcadeCar-499980;2766;23;23;55,33559;300;39,11087;75;15,50856;0;0;
50;Arcade;ArcadeCar-499980;2488;23;23;49,74342;300;43,34881;75;9,746609;0;0;
0;Arcade;ArcadeCar-599946;2500;23;23;50,00132;300;43,0103;75;10,17838;0;0;
1;Arcade;ArcadeCar-599946;2364;23;23;47,29625;300;45,97333;75;8,537181;0;0;
2;Arcade;ArcadeCar-599946;2546;23;23;50,90541;300;42,32415;75;11,10139;0;0;
3;Arcade;ArcadeCar-599946;2460;23;23;49,21313;300;43,82428;75;9,058177;0;0;
4;Arcade;ArcadeCar-599946;2487;23;23;49,74242;300;43,48963;75;9,451653;0;0;
5;Arcade;ArcadeCar-599946;2377;23;23;47,52387;300;45,34175;75;8,716885;0;0;
6;Arcade;ArcadeCar-599946;2519;23;23;50,39395;300;43,02663;75;10,90635;0;0;
7;Arcade;ArcadeCar-599946;2518;23;23;50,36086;300;43,05393;75;10,57435;0;0;
8;Arcade;ArcadeCar-599946;2428;23;23;48,55951;300;44,3551;75;8,084511;0;0;
9;Arcade;ArcadeCar-599946;2585;23;23;51,68434;300;42,0199;75;12,95164;0;0;
10;Arcade;ArcadeCar-599946;2549;23;23;50,97966;300;42,97626;75;12,2655;0;0;
11;Arcade;ArcadeCar-599946;2520;23;23;50,2912;300;42,94299;75;10,9539;0;0;
12;Arcade;ArcadeCar-599946;2396;23;23;47,98976;300;44,97859;75;6,857537;0;0;
13;Arcade;ArcadeCar-599946;2611;23;23;52,26007;300;41,86053;75;13,07918;0;0;
14;Arcade;ArcadeCar-599946;2502;23;23;50,0565;300;43,26895;75;10,29714;0;0;
15;Arcade;ArcadeCar-599946;2545;23;23;50,89402;300;42,53988;75;10,72629;0;0;
16;Arcade;ArcadeCar-599946;2424;23;23;48,48089;300;44,81472;75;8,776522;0;0;
17;Arcade;ArcadeCar-599946;2440;23;23;48,8019;300;43,93273;75;9,59159;0;0;
18;Arcade;ArcadeCar-599946;2439;23;23;48,76657;300;44,3865;75;9,92796;0;0;
19;Arcade;ArcadeCar-599946;2466;23;23;49,2799;300;44,05164;75;9,429405;0;0;
20;Arcade;ArcadeCar-599946;2487;23;23;49,79411;300;43,14633;75;9,969532;0;0;
21;Arcade;ArcadeCar-599946;2557;23;23;51,1299;300;42,44291;75;11,32949;0;0;
22;Arcade;ArcadeCar-599946;2533;23;23;50,66877;300;42,86331;75;10,44802;0;0;
23;Arcade;ArcadeCar-599946;2430;23;23;48,60096;300;44,38344;75;9,136931;0;0;
24;Arcade;ArcadeCar-599946;2475;23;23;49,48624;300;43,64854;75;9,73217;0;0;
25;Arcade;ArcadeCar-599946;2471;23;23;49,4367;300;43,65339;75;8,951968;0;0;
26;Arcade;ArcadeCar-599946;2628;23;23;52,5587;300;41,58174;75;12,86894;0;0;
