Trial ID;Game Type;Name Model;Training Step;Race Completion;Checkpoint Max;Time;Max Time;Speed Average;Max Speed;Off Road Time;Hit Number;Max Obstacle;
27;Arcade;ArcadeCar-99923;3470;23;23;69.41117;300;30.30494;75;32.50771;0;0;
28;Arcade;ArcadeCar-99923;3503;23;23;70.01605;300;30.0894;75;31.94362;0;0;
29;Arcade;ArcadeCar-99923;3737;23;23;74.75832;300;28.21583;75;37.31028;0;0;
30;Arcade;ArcadeCar-99923;3657;23;23;73.15924;300;28.77921;75;36.12098;0;0;
31;Arcade;ArcadeCar-99923;3569;23;23;71.37143;300;29.62642;75;33.9316;0;0;
32;Arcade;ArcadeCar-99923;3407;23;23;68.08297;300;30.94829;75;30.52248;0;0;
33;Arcade;ArcadeCar-99923;3671;23;23;73.46358;300;28.74827;75;35.84133;0;0;
34;Arcade;ArcadeCar-99923;3582;23;23;71.60409;300;29.71257;75;33.80776;0;0;
35;Arcade;ArcadeCar-99923;2870;23;23;57.40858;300;37.22948;75;17.26319;0;0;
36;Arcade;ArcadeCar-99923;3466;23;23;69.35608;300;30.18675;75;32.38561;0;0;
37;Arcade;ArcadeCar-99923;3746;23;23;74.92773;300;28.02136;75;38.25086;0;0;
38;Arcade;ArcadeCar-99923;2999;23;23;59.95063;300;35.2912;75;20.61857;0;0;
39;Arcade;ArcadeCar-99923;3615;23;23;72.30939;300;29.07078;75;34.75304;0;0;
40;Arcade;ArcadeCar-99923;3578;23;23;71.56799;300;29.59346;75;33.60769;0;0;
41;Arcade;ArcadeCar-99923;3599;23;23;71.95413;300;29.43841;75;34.12671;0;0;
42;Arcade;ArcadeCar-99923;3383;23;23;67.6888;300;31.0323;75;30.24834;0;0;
43;Arcade;ArcadeCar-99923;2753;23;23;55.03036;300;38.46206;75;15.40408;0;0;
44;Arcade;ArcadeCar-99923;2893;23;23;57.84506;300;37.01271;75;18.53281;0;0;
45;Arcade;ArcadeCar-99923;3628;23;23;72.56042;300;29.30789;75;35.16069;0;0;
46;Arcade;ArcadeCar-99923;3379;23;23;67.60921;300;31.06885;75;29.38231;0;0;
47;Arcade;ArcadeCar-99923;3729;23;23;74.5751;300;28.23913;75;37.7868;0;0;
48;Arcade;ArcadeCar-99923;2730;23;23;54.62403;300;38.92031;75;15.19012;0;0;
49;Arcade;ArcadeCar-99923;4139;23;23;82.79263;300;25.40033;75;47.54051;0;0;
50;Arcade;ArcadeCar-99923;3475;23;23;69.4375;300;30.23169;75;31.90073;0;0;
0;Arcade;ArcadeCar-199942;2761;23;23;55.28705;300;39.29116;75;13.83513;0;0;
1;Arcade;ArcadeCar-199942;2794;23;23;55.8292;300;38.93447;75;13.90371;0;0;
2;Arcade;ArcadeCar-199942;2774;23;23;55.48205;300;39.26247;75;14.59971;0;0;
3;Arcade;ArcadeCar-199942;2792;23;23;55.87023;300;38.81632;75;15.20378;0;0;
4;Arcade;ArcadeCar-199942;2887;23;23;57.70885;300;37.67515;75;15.61207;0;0;
5;Arcade;ArcadeCar-199942;2644;23;23;52.8708;300;40.65934;75;12.30729;0;0;
6;Arcade;ArcadeCar-199942;2767;23;23;55.39289;300;38.94168;75;14.81023;0;0;
7;Arcade;ArcadeCar-199942;2839;23;23;56.75742;300;38.40324;75;14.96399;0;0;
8;Arcade;ArcadeCar-199942;2913;23;23;58.27045;300;37.18136;75;18.04973;0;0;
9;Arcade;ArcadeCar-199942;2677;23;23;53.54146;300;40.2952;75;12.10002;0;0;
10;Arcade;ArcadeCar-199942;2642;23;23;52.804;300;41.09318;75;11.67501;0;0;
11;Arcade;ArcadeCar-199942;2692;23;23;53.88016;300;40.20758;75;12.6982;0;0;
12;Arcade;ArcadeCar-199942;2782;23;23;55.61865;300;38.97778;75;14.31499;0;0;
13;Arcade;ArcadeCar-199942;2808;23;23;56.13004;300;38.44047;75;15.149;0;0;
14;Arcade;ArcadeCar-199942;2810;23;23;56.23932;300;38.85043;75;14.52413;0;0;
15;Arcade;ArcadeCar-199942;3014;23;23;60.27549;300;35.94573;75;19.24565;0;0;
16;Arcade;ArcadeCar-199942;2730;23;23;54.57644;300;39.82458;75;13.13594;0;0;
17;Arcade;ArcadeCar-199942;2749;23;23;55.01902;300;39.49533;75;13.38043;0;0;
18;Arcade;ArcadeCar-199942;2730;23;23;54.59415;300;39.56351;75;13.2865;0;0;
19;Arcade;ArcadeCar-199942;2975;23;23;59.46122;300;36.26823;75;19.3106;0;0;
20;Arcade;ArcadeCar-199942;2881;23;23;57.64142;300;37.72353;75;16.85797;0;0;
21;Arcade;ArcadeCar-199942;2789;23;23;55.77765;300;39.04171;75;13.87331;0;0;
22;Arcade;ArcadeCar-199942;2511;23;23;50.24073;300;43.0114;75;8.462864;0;0;
23;Arcade;ArcadeCar-199942;2686;23;23;53.72178;300;40.54442;75;11.97408;0;0;
24;Arcade;ArcadeCar-199942;2721;23;23;54.38399;300;39.91182;75;12.99567;0;0;
25;Arcade;ArcadeCar-199942;2884;23;23;57.70332;300;37.76656;75;16.66567;0;0;
26;Arcade;ArcadeCar-199942;2837;23;23;56.72372;300;38.51369;75;15.68007;0;0;
27;Arcade;ArcadeCar-199942;2732;23;23;54.67799;300;39.86241;75;13.56138;0;0;
28;Arcade;ArcadeCar-199942;2659;23;23;53.13201;300;40.70753;75;11.91307;0;0;
29;Arcade;ArcadeCar-199942;2607;23;23;52.16369;300;41.71506;75;10.0406;0;0;
30;Arcade;ArcadeCar-199942;2663;23;23;53.25595;300;40.60123;75;12.11032;0;0;
31;Arcade;ArcadeCar-199942;2744;23;23;54.8524;300;39.50344;75;13.943;0;0;
32;Arcade;ArcadeCar-199942;2977;23;23;59.60617;300;36.61217;75;19.06451;0;0;
33;Arcade;ArcadeCar-199942;2800;23;23;55.98217;300;38.65933;75;14.78177;0;0;
34;Arcade;ArcadeCar-199942;2700;23;23;54.00773;300;40.14637;75;12.59463;0;0;
35;Arcade;ArcadeCar-199942;2642;23;23;52.85065;300;40.87563;75;12.13598;0;0;
36;Arcade;ArcadeCar-199942;2788;23;23;55.75772;300;38.77827;75;15.25211;0;0;
37;Arcade;ArcadeCar-199942;2704;23;23;54.06957;300;40.12116;75;12.97371;0;0;
38;Arcade;ArcadeCar-199942;2644;23;23;52.87774;300;40.85892;75;12.14258;0;0;
39;Arcade;ArcadeCar-199942;2882;23;23;57.59827;300;37.5177;75;16.99061;0;0;
40;Arcade;ArcadeCar-199942;2732;23;23;54.66031;300;39.7074;75;13.71389;0;0;
41;Arcade;ArcadeCar-199942;2632;23;23;52.60117;300;40.91769;75;11.80888;0;0;
42;Arcade;ArcadeCar-199942;2807;23;23;56.14619;300;38.72704;75;14.62188;0;0;
43;Arcade;ArcadeCar-199942;2750;23;23;55.04398;300;39.1962;75;14.52059;0;0;
44;Arcade;ArcadeCar-199942;2683;23;23;53.6306;300;40.36766;75;12.81362;0;0;
45;Arcade;ArcadeCar-199942;3071;23;23;61.43965;300;35.27343;75;20.55299;0;0;
46;Arcade;ArcadeCar-199942;2840;23;23;56.78932;300;38.17432;75;15.71955;0;0;
47;Arcade;ArcadeCar-199942;2808;23;23;56.17467;300;38.8844;75;14.78476;0;0;
48;Arcade;ArcadeCar-199942;2667;23;23;53.32798;300;40.34048;75;12.30694;0;0;
49;Arcade;ArcadeCar-199942;2779;23;23;55.60689;300;38.99222;75;14.32;0;0;
50;Arcade;ArcadeCar-199942;2626;23;23;52.48391;300;40.9472;75;11.89137;0;0;
0;Arcade;ArcadeCar-299905;2575;23;23;51.54528;300;41.96881;75;10.10489;0;0;
1;Arcade;ArcadeCar-299905;2615;23;23;52.30392;300;41.29503;75;11.84457;0;0;
2;Arcade;ArcadeCar-299905;2800;23;23;55.92651;300;38.83858;75;14.21106;0;0;
3;Arcade;ArcadeCar-299905;2577;23;23;51.6057;300;41.76881;75;10.65103;0;0;
4;Arcade;ArcadeCar-299905;2617;23;23;52.33278;300;41.34201;75;11.02401;0;0;
5;Arcade;ArcadeCar-299905;2632;23;23;52.62613;300;40.93644;75;11.35392;0;0;
6;Arcade;ArcadeCar-299905;2634;23;23;52.66092;300;41.12297;75;12.49239;0;0;
7;Arcade;ArcadeCar-299905;2660;23;23;53.21078;300;40.86575;75;11.60741;0;0;
8;Arcade;ArcadeCar-299905;2525;23;23;50.48034;300;42.62334;75;9.727807;0;0;
9;Arcade;ArcadeCar-299905;2621;23;23;52.46347;300;40.60064;75;12.46782;0;0;
10;Arcade;ArcadeCar-299905;1504;14;23;300;300;42.58286;75;6.167953;0;0;
11;Arcade;ArcadeCar-299905;2573;23;23;51.47446;300;41.52607;75;11.6866;0;0;
12;Arcade;ArcadeCar-299905;2646;23;23;52.92607;300;40.98127;75;12.02395;0;0;
13;Arcade;ArcadeCar-299905;2640;23;23;52.83003;300;40.41738;75;12.51884;0;0;
14;Arcade;ArcadeCar-299905;2676;23;23;53.50547;300;40.54892;75;12.31508;0;0;
15;Arcade;ArcadeCar-299905;2683;23;23;53.66776;300;40.13843;75;12.37058;0;0;
16;Arcade;ArcadeCar-299905;2821;23;23;56.40525;300;38.43456;75;14.65443;0;0;
17;Arcade;ArcadeCar-299905;2645;23;23;52.9028;300;40.88639;75;12.011;0;0;
18;Arcade;ArcadeCar-299905;2728;23;23;54.57581;300;39.51996;75;13.71084;0;0;
19;Arcade;ArcadeCar-299905;2697;23;23;53.85915;300;40.30531;75;11.85055;0;0;
20;Arcade;ArcadeCar-299905;2600;23;23;52.02377;300;41.34083;75;11.30043;0;0;
21;Arcade;ArcadeCar-299905;2655;23;23;53.15332;300;40.71019;75;12.41951;0;0;
22;Arcade;ArcadeCar-299905;2661;23;23;53.19449;300;40.67945;75;11.48559;0;0;
23;Arcade;ArcadeCar-299905;2790;23;23;55.84425;300;39.00821;75;14.45945;0;0;
24;Arcade;ArcadeCar-299905;2665;23;23;53.28562;300;40.64304;75;11.86449;0;0;
25;Arcade;ArcadeCar-299905;2613;23;23;52.20076;300;41.54956;75;11.70354;0;0;
26;Arcade;ArcadeCar-299905;1537;14;23;300;300;42.64986;75;6.527561;0;0;
27;Arcade;ArcadeCar-299905;2730;23;23;54.591;300;39.61145;75;12.91676;0;0;
28;Arcade;ArcadeCar-299905;2659;23;23;53.1918;300;40.60758;75;11.8497;0;0;
29;Arcade;ArcadeCar-299905;2625;23;23;52.47692;300;41.21899;75;10.9835;0;0;
30;Arcade;ArcadeCar-299905;2734;23;23;54.70789;300;39.9996;75;12.81849;0;0;
31;Arcade;ArcadeCar-299905;2775;23;23;55.44637;300;39.10849;75;14.36797;0;0;
32;Arcade;ArcadeCar-299905;2653;23;23;53.09308;300;41.11025;75;11.53576;0;0;
33;Arcade;ArcadeCar-299905;2629;23;23;52.55815;300;41.05611;75;11.26796;0;0;
34;Arcade;ArcadeCar-299905;2752;23;23;55.08018;300;39.45878;75;13.58325;0;0;
35;Arcade;ArcadeCar-299905;2677;23;23;53.50086;300;40.53039;75;12.09476;0;0;
36;Arcade;ArcadeCar-299905;2693;23;23;53.8593;300;40.16496;75;12.31623;0;0;
37;Arcade;ArcadeCar-299905;2496;23;23;49.97188;300;43.14421;75;9.27971;0;0;
38;Arcade;ArcadeCar-299905;2918;23;23;58.34472;300;37.15294;75;17.77548;0;0;
39;Arcade;ArcadeCar-299905;2677;23;23;53.54106;300;40.61708;75;12.52919;0;0;
40;Arcade;ArcadeCar-299905;2699;23;23;53.97384;300;40.36089;75;12.43847;0;0;
41;Arcade;ArcadeCar-299905;2740;23;23;54.81512;300;39.51791;75;13.2341;0;0;
42;Arcade;ArcadeCar-299905;2730;23;23;54.56943;300;39.76503;75;12.6694;0;0;
43;Arcade;ArcadeCar-299905;2545;23;23;50.79082;300;42.56799;75;10.15054;0;0;
44;Arcade;ArcadeCar-299905;2769;23;23;55.48249;300;38.99727;75;13.61642;0;0;
45;Arcade;ArcadeCar-299905;2614;23;23;52.30797;300;41.24204;75;11.48466;0;0;
46;Arcade;ArcadeCar-299905;2685;23;23;53.70932;300;40.48116;75;12.28914;0;0;
47;Arcade;ArcadeCar-299905;2657;23;23;53.09162;300;40.67204;75;11.85179;0;0;
48;Arcade;ArcadeCar-299905;2663;23;23;53.27518;300;40.7364;75;11.91902;0;0;
49;Arcade;ArcadeCar-299905;2709;23;23;54.21377;300;40.16651;75;13.0277;0;0;
50;Arcade;ArcadeCar-299905;2627;23;23;52.47538;300;41.26884;75;11.28555;0;0;
0;Arcade;ArcadeCar-399941;2625;23;23;52.55213;300;41.10745;75;10.79168;0;0;
1;Arcade;ArcadeCar-399941;2514;23;23;50.24391;300;42.5094;75;9.593815;0;0;
2;Arcade;ArcadeCar-399941;2684;23;23;53.71389;300;40.2933;75;11.95323;0;0;
3;Arcade;ArcadeCar-399941;2563;23;23;51.21632;300;41.97459;75;9.876251;0;0;
