Trial ID;Game Type;Name Model;Training Step;Race Completion;Checkpoint Max;Time;Max Time;Speed Average;Max Speed;Off Road Time;Hit Number;Max Obstacle;
7;Arcade;ArcadeCar-199932;1933;14;23;38,65361;300;35,31303;75;9,58507;0;29;
8;Arcade;ArcadeCar-199932;3766;23;23;75,31659;300;28,18856;75;32,49627;0;30;
9;Arcade;ArcadeCar-199932;14410;23;23;288,1993;300;7,97825;75;246,7864;0;29;
10;Arcade;ArcadeCar-199932;3154;23;23;63,08024;300;33,2344;75;8,858612;0;29;
11;Arcade;ArcadeCar-199932;3459;23;23;69,16631;300;31,58339;75;13,43418;0;26;
12;Arcade;ArcadeCar-199932;14999;11;23;300;300;3,718262;75;4,204792;0;35;
13;Arcade;ArcadeCar-199932;15000;10;23;300;300;3,75818;75;16,11241;0;30;
14;Arcade;ArcadeCar-199932;825;2;23;16,46559;300;13,00873;75;11,56558;0;32;
15;Arcade;ArcadeCar-199932;15000;12;23;300;300;3,853797;75;4,31126;0;28;
16;Arcade;ArcadeCar-199932;1776;11;23;35,50041;300;29,27571;75;14,18632;0;26;
17;Arcade;ArcadeCar-199932;2858;23;23;57,1577;300;37,93422;75;14,00522;0;33;
18;Arcade;ArcadeCar-199932;2612;23;23;52,23941;300;40,97457;75;12,00565;0;28;
19;Arcade;ArcadeCar-199932;2974;23;23;59,48397;300;36,25869;75;9,993153;0;30;
20;Arcade;ArcadeCar-199932;3205;23;23;64,11205;300;32,87179;75;17,31298;0;28;
21;Arcade;ArcadeCar-199932;4603;23;23;92,06087;300;23,52756;75;31,0282;0;30;
22;Arcade;ArcadeCar-199932;15000;4;23;300;300;1,888092;75;2,259107;0;28;
23;Arcade;ArcadeCar-199932;2589;19;23;51,77608;300;32,68862;75;13,19432;0;32;
24;Arcade;ArcadeCar-199932;3560;23;23;71,19869;300;30,26804;75;17,64909;0;31;
25;Arcade;ArcadeCar-199932;2953;23;23;59,04776;300;36,22613;75;9,602201;0;30;
26;Arcade;ArcadeCar-199932;3351;23;23;67,03298;300;31,58865;75;26,88571;0;27;
27;Arcade;ArcadeCar-199932;3265;23;23;65,28526;300;32,67324;75;17,56457;0;29;
28;Arcade;ArcadeCar-199932;2878;23;23;57,56071;300;37,55336;75;13,39538;0;28;
29;Arcade;ArcadeCar-199932;3374;23;23;67,49558;300;32,46069;75;17,35492;0;34;
30;Arcade;ArcadeCar-199932;15000;22;23;300;300;7,163547;75;17,88112;0;33;
31;Arcade;ArcadeCar-199932;15000;10;23;300;300;3,426433;75;13,25294;0;34;
32;Arcade;ArcadeCar-199932;2380;14;23;47,5795;300;27,64616;75;21,26002;0;30;
33;Arcade;ArcadeCar-199932;3151;23;23;63,03248;300;33,78599;75;13,44619;0;30;
34;Arcade;ArcadeCar-199932;9593;23;23;191,862;300;11,59879;75;11,82489;0;28;
35;Arcade;ArcadeCar-199932;14999;9;23;300;300;3,064651;75;4,167087;0;25;
36;Arcade;ArcadeCar-199932;1927;15;23;38,5187;300;35,89255;75;5,813448;0;29;
37;Arcade;ArcadeCar-199932;6743;23;23;134,8614;300;16,34497;75;8,700732;0;29;
38;Arcade;ArcadeCar-199932;2849;23;23;56,96438;300;37,53878;75;14,17682;0;26;
39;Arcade;ArcadeCar-199932;14999;5;23;300;300;2,141854;75;1,455522;0;30;
40;Arcade;ArcadeCar-199932;15001;16;23;300;300;5,596403;75;260,1055;0;31;
41;Arcade;ArcadeCar-199932;15000;14;23;300;300;4,75766;75;5,176783;0;30;
42;Arcade;ArcadeCar-199932;2029;9;23;40,57658;300;21,43263;75;8,729026;0;32;
43;Arcade;ArcadeCar-199932;2989;23;23;59,78144;300;35,17147;75;14,02598;0;31;
44;Arcade;ArcadeCar-199932;2483;23;23;49,6583;300;42,65546;75;9,823568;0;30;
45;Arcade;ArcadeCar-199932;3168;23;23;63,35817;300;34,02473;75;13,72791;0;27;
46;Arcade;ArcadeCar-199932;2880;23;23;57,60177;300;36,48323;75;11,48658;0;29;
47;Arcade;ArcadeCar-199932;2554;23;23;51,07684;300;41,98301;75;7,215301;0;31;
48;Arcade;ArcadeCar-199932;14999;5;23;300;300;2,132531;75;2,519964;0;32;
49;Arcade;ArcadeCar-199932;2626;18;23;52,50051;300;31,69311;75;17,53929;0;33;
50;Arcade;ArcadeCar-199932;15000;15;23;300;300;5,091807;75;6,760541;0;30;
0;Arcade;ArcadeCar-299955;2449;8;23;48,97763;300;17,60169;75;32,62111;0;31;
1;Arcade;ArcadeCar-299955;2684;23;23;53,67837;300;39,93488;75;12,70939;0;29;
2;Arcade;ArcadeCar-299955;2824;23;23;56,48243;300;39,01197;75;8,448753;0;31;
3;Arcade;ArcadeCar-299955;3403;23;23;68,0592;300;31,69754;75;16,61178;0;35;
4;Arcade;ArcadeCar-299955;3051;23;23;61,01794;300;35,98874;75;11,24781;0;29;
5;Arcade;ArcadeCar-299955;2917;23;23;58,34177;300;37,52361;75;10,02927;0;28;
6;Arcade;ArcadeCar-299955;15000;9;23;300;300;3,122475;75;9,176178;0;26;
7;Arcade;ArcadeCar-299955;15000;13;23;300;300;4,588132;75;6,06918;0;31;
8;Arcade;ArcadeCar-299955;936;2;23;18,71173;300;11,83589;75;14,23879;0;32;
9;Arcade;ArcadeCar-299955;15000;7;23;300;300;2,795477;75;3,383259;0;26;
10;Arcade;ArcadeCar-299955;2032;16;23;40,6341;300;35,65544;75;10,37674;0;21;
11;Arcade;ArcadeCar-299955;2870;23;23;57,4007;300;36,33005;75;11,23121;0;31;
12;Arcade;ArcadeCar-299955;10664;23;23;213,2633;300;10,62429;75;10,64966;0;27;
13;Arcade;ArcadeCar-299955;6688;23;23;133,7762;300;16,23529;75;7,469562;0;33;
14;Arcade;ArcadeCar-299955;4333;23;23;86,65869;300;25,23569;75;7,386337;0;31;
15;Arcade;ArcadeCar-299955;2921;23;23;58,4211;300;36,58318;75;10,95393;0;23;
16;Arcade;ArcadeCar-299955;15000;14;23;300;300;4,769039;75;8,728035;0;30;
17;Arcade;ArcadeCar-299955;1324;9;23;26,47473;300;33,01095;75;6,353703;0;25;
18;Arcade;ArcadeCar-299955;2564;23;23;51,26403;300;42,8492;75;9,870403;0;22;
19;Arcade;ArcadeCar-299955;2714;23;23;54,27761;300;39,58318;75;11,22923;0;28;
20;Arcade;ArcadeCar-299955;4116;23;23;82,32139;300;26,09455;75;13,73155;0;29;
21;Arcade;ArcadeCar-299955;9233;23;23;184,6761;300;12,22054;75;7,920987;0;31;
22;Arcade;ArcadeCar-299955;3559;23;23;71,18056;300;29,90195;75;16,37156;0;31;
23;Arcade;ArcadeCar-299955;15000;4;23;300;300;1,999551;75;4,377837;0;34;
24;Arcade;ArcadeCar-299955;15000;1;23;300;300;0,7430877;75;298,3453;0;28;
25;Arcade;ArcadeCar-299955;15000;17;23;300;300;5,780015;75;14,2459;0;30;
26;Arcade;ArcadeCar-299955;2355;1;23;47,09061;300;2,908745;75;45,46084;0;26;
27;Arcade;ArcadeCar-299955;15000;11;23;300;300;3,811335;75;5,421708;0;33;
28;Arcade;ArcadeCar-299955;7863;12;23;157,2543;300;7,829244;75;12,23619;0;33;
29;Arcade;ArcadeCar-299955;3119;23;23;62,38166;300;34,50415;75;11,35813;0;26;
30;Arcade;ArcadeCar-299955;3756;23;23;75,11946;300;29,52558;75;22,24356;0;34;
31;Arcade;ArcadeCar-299955;2737;23;23;54,72261;300;39,11952;75;9,138243;0;24;
32;Arcade;ArcadeCar-299955;2740;23;23;54,8164;300;38,77455;75;8,71696;0;35;
33;Arcade;ArcadeCar-299955;2865;23;23;57,301;300;37,10422;75;7,006951;0;24;
34;Arcade;ArcadeCar-299955;9920;23;23;198,3995;300;11,3506;75;15,2114;0;33;
35;Arcade;ArcadeCar-299955;3944;23;23;78,87865;300;27,47173;75;11,46582;0;28;
36;Arcade;ArcadeCar-299955;15000;9;23;300;300;3,289287;75;4,412962;0;31;
37;Arcade;ArcadeCar-299955;1615;14;23;32,28319;300;41,98473;75;3,97992;0;26;
38;Arcade;ArcadeCar-299955;2516;23;23;50,33377;300;43,20908;75;7,855569;0;21;
39;Arcade;ArcadeCar-299955;14999;16;23;300;300;5,618864;75;9,94938;0;29;
40;Arcade;ArcadeCar-299955;1649;7;23;32,95749;300;21,20273;75;18,55684;0;27;
41;Arcade;ArcadeCar-299955;3660;23;23;73,20235;300;30,09913;75;31,32436;0;25;
42;Arcade;ArcadeCar-299955;15000;4;23;300;300;1,801561;75;2,731691;0;34;
43;Arcade;ArcadeCar-299955;2647;19;23;52,93411;300;33,01272;75;9,723299;0;24;
44;Arcade;ArcadeCar-299955;2882;23;23;57,64018;300;37,25528;75;16,91704;0;31;
45;Arcade;ArcadeCar-299955;3446;23;23;68,92059;300;31,65792;75;24,57074;0;27;
46;Arcade;ArcadeCar-299955;3462;23;23;69,23779;300;31,38552;75;21,93267;0;30;
47;Arcade;ArcadeCar-299955;10475;23;23;209,4859;300;10,70796;75;13,52834;0;23;
48;Arcade;ArcadeCar-299955;4520;23;23;90,39967;300;23,78054;75;15,85541;0;32;
49;Arcade;ArcadeCar-299955;2904;23;23;58,08103;300;37,28934;75;12,38727;0;31;
50;Arcade;ArcadeCar-299955;15000;15;23;300;300;5,026594;75;7,00243;0;29;
0;Arcade;ArcadeCar-399882;1072;8;23;21,43408;300;37,19183;75;2,679377;0;31;
1;Arcade;ArcadeCar-399882;2737;23;23;54,7378;300;39,43094;75;8,352133;0;34;
2;Arcade;ArcadeCar-399882;14999;1;23;300;300;0,9597232;75;0,2777371;0;32;
3;Arcade;ArcadeCar-399882;15001;6;23;300;300;2,376125;75;2,200917;0;31;
4;Arcade;ArcadeCar-399882;2555;16;23;51,08415;300;30,87132;75;19,22926;0;28;
5;Arcade;ArcadeCar-399882;2875;23;23;57,51371;300;36,46942;75;12,94119;0;27;
6;Arcade;ArcadeCar-399882;15000;7;23;300;300;2,804281;75;5,077408;0;30;
7;Arcade;ArcadeCar-399882;1855;16;23;37,09537;300;39,60736;75;5,969067;0;25;
8;Arcade;ArcadeCar-399882;3242;23;23;64,83986;300;32,99232;75;10,51676;0;28;
9;Arcade;ArcadeCar-399882;3034;23;23;60,68213;300;35,76003;75;9,463473;0;30;
10;Arcade;ArcadeCar-399882;2681;23;23;53,61727;300;40,33855;75;9,53329;0;28;
11;Arcade;ArcadeCar-399882;14999;4;23;300;300;2,021897;75;2,644128;0;29;
12;Arcade;ArcadeCar-399882;2150;19;23;42,97837;300;40,05719;75;6,81438;0;30;
13;Arcade;ArcadeCar-399882;3154;23;23;63,06651;300;34,54076;75;19,55965;0;28;
14;Arcade;ArcadeCar-399882;9133;23;23;182,6729;300;12,29827;75;13,47203;0;31;
15;Arcade;ArcadeCar-399882;3408;23;23;68,16164;300;31,59267;75;6,021301;0;28;
16;Arcade;ArcadeCar-399882;15000;17;23;300;300;5,611103;75;6,574601;0;27;
17;Arcade;ArcadeCar-399882;821;6;23;16,4186;300;38,53932;75;3,455356;0;29;
18;Arcade;ArcadeCar-399882;13484;23;23;269,6656;300;8,388486;75;7,645599;0;26;
19;Arcade;ArcadeCar-399882;15000;16;23;300;300;5,5052;75;5,261128;0;24;
20;Arcade;ArcadeCar-399882;2941;23;23;58,81713;300;36,93161;75;10,01501;0;30;
21;Arcade;ArcadeCar-399882;3079;23;23;61,56181;300;34,7203;75;11,67618;0;31;
22;Arcade;ArcadeCar-399882;2482;23;23;49,64039;300;43,47538;75;7,92768;0;27;
23;Arcade;ArcadeCar-399882;14999;3;23;300;300;1,709951;75;3,191861;0;35;
24;Arcade;ArcadeCar-399882;15000;5;23;300;300;1,891032;75;2,162833;0;27;
25;Arcade;ArcadeCar-399882;2017;15;23;40,33514;300;35,67607;75;11,09472;0;26;
26;Arcade;ArcadeCar-399882;2766;23;23;55,30612;300;38,43003;75;17,27828;0;28;
27;Arcade;ArcadeCar-399882;14999;4;23;300;300;1,974476;75;4,420581;0;30;
28;Arcade;ArcadeCar-399882;5892;19;23;117,836;300;15,32979;75;8,388787;0;36;
29;Arcade;ArcadeCar-399882;3393;23;23;67,85792;300;32,37037;75;18,75703;0;33;
30;Arcade;ArcadeCar-399882;2953;23;23;59,06127;300;36,85871;75;15,33505;0;25;
31;Arcade;ArcadeCar-399882;14106;23;23;282,1189;300;8,158185;75;10,1068;0;31;
32;Arcade;ArcadeCar-399882;15000;19;23;300;300;6,168537;75;3,621254;0;33;
33;Arcade;ArcadeCar-399882;785;5;23;15,69586;300;29,68732;75;6,975775;0;25;
34;Arcade;ArcadeCar-399882;11580;23;23;231,6009;300;9,611861;75;15,63188;0;31;
35;Arcade;ArcadeCar-399882;3035;23;23;60,69813;300;35,36556;75;12,34136;0;29;
36;Arcade;ArcadeCar-399882;2816;23;23;56,31989;300;37,75874;75;8,390228;0;30;
37;Arcade;ArcadeCar-399882;12079;23;23;241,5797;300;9,416715;75;8,689801;0;26;
38;Arcade;ArcadeCar-399882;2522;23;23;50,42471;300;43,11362;75;6,353407;0;28;
39;Arcade;ArcadeCar-399882;3614;23;23;72,28188;300;29,94008;75;16,56424;0;33;
40;Arcade;ArcadeCar-399882;3314;23;23;66,27853;300;33,4902;75;17,9608;0;30;
41;Arcade;ArcadeCar-399882;3136;23;23;62,73675;300;34,73326;75;14,32257;0;28;
42;Arcade;ArcadeCar-399882;2901;23;23;58,0172;300;37,05388;75;6,207755;0;30;
43;Arcade;ArcadeCar-399882;2759;23;23;55,18099;300;38,20783;75;5,572796;0;28;
44;Arcade;ArcadeCar-399882;15000;4;23;300;300;1,987132;75;3,241014;0;28;
45;Arcade;ArcadeCar-399882;2454;23;23;49,07921;300;43,87724;75;7,865297;0;28;
46;Arcade;ArcadeCar-399882;2610;23;23;52,19781;300;41,01643;75;6,807043;0;30;
47;Arcade;ArcadeCar-399882;2994;23;23;59,8812;300;36,03966;75;13,82005;0;28;
48;Arcade;ArcadeCar-399882;15000;4;23;300;300;1,822885;75;2,341105;0;28;
49;Arcade;ArcadeCar-399882;2810;23;23;56,18017;300;38,72613;75;11,02237;0;31;
50;Arcade;ArcadeCar-399882;2750;23;23;55,01503;300;39,62234;75;8,428068;0;29;
0;Arcade;ArcadeCar-499980;15000;16;23;300;300;5,421795;75;8,250672;0;27;
1;Arcade;ArcadeCar-499980;1451;7;23;29,01622;300;24,47157;75;9,560474;0;31;
2;Arcade;ArcadeCar-499980;3722;23;23;74,43597;300;29,52629;75;17,22991;0;35;
3;Arcade;ArcadeCar-499980;3269;23;23;65,36705;300;32,78972;75;14,21464;0;28;
4;Arcade;ArcadeCar-499980;15000;10;23;300;300;3,683436;75;10,34325;0;34;
5;Arcade;ArcadeCar-499980;2890;23;23;57,79877;300;37,56061;75;9,637736;0;29;
6;Arcade;ArcadeCar-499980;2580;23;23;51,59982;300;42,88736;75;9,807906;0;27;
7;Arcade;ArcadeCar-499980;2484;23;23;49,66335;300;43,73553;75;9,486179;0;24;
8;Arcade;ArcadeCar-499980;2822;23;23;56,45527;300;38,39162;75;7,228977;0;28;
9;Arcade;ArcadeCar-499980;2999;23;23;59,97914;300;35,95472;75;12,68118;0;26;
10;Arcade;ArcadeCar-499980;2478;23;23;49,55993;300;43,44292;75;7,60344;0;32;
11;Arcade;ArcadeCar-499980;3042;23;23;60,84211;300;35,41059;75;9,543962;0;23;
12;Arcade;ArcadeCar-499980;2751;23;23;55,02031;300;39,56879;75;7,811347;0;27;
13;Arcade;ArcadeCar-499980;2944;23;23;58,8636;300;36,337;75;6,747317;0;31;
14;Arcade;ArcadeCar-499980;3033;23;23;60,67328;300;35,95199;75;12,90528;0;29;
15;Arcade;ArcadeCar-499980;3006;23;23;60,12069;300;36,65712;75;9,126297;0;31;
16;Arcade;ArcadeCar-499980;3039;23;23;60,77881;300;36,19741;75;6,464934;0;33;
17;Arcade;ArcadeCar-499980;2679;23;23;53,58123;300;40,48916;75;8,934898;0;28;
18;Arcade;ArcadeCar-499980;2659;23;23;53,18084;300;41,30184;75;12,06456;0;28;
19;Arcade;ArcadeCar-499980;2621;23;23;52,41824;300;40,43029;75;6,229635;0;32;
20;Arcade;ArcadeCar-499980;2756;23;23;55,12299;300;39,15112;75;9,525178;0;33;
21;Arcade;ArcadeCar-499980;2692;23;23;53,83894;300;40,14495;75;7,435095;0;31;
22;Arcade;ArcadeCar-499980;2852;23;23;57,03759;300;38,30059;75;11,06358;0;30;
23;Arcade;ArcadeCar-499980;3508;23;23;70,16045;300;29,68716;75;18,80137;0;29;
24;Arcade;ArcadeCar-499980;2918;23;23;58,35936;300;37,398;75;9,383174;0;30;
25;Arcade;ArcadeCar-499980;2846;23;23;56,91972;300;38,90993;75;7,699867;0;32;
26;Arcade;ArcadeCar-499980;15000;11;23;300;300;3,961198;75;5,832201;0;26;
27;Arcade;ArcadeCar-499980;1934;12;23;38,667;300;29,98849;75;3,332328;0;32;
28;Arcade;ArcadeCar-499980;2669;23;23;53,38129;300;40,79483;75;12,26305;0;34;
29;Arcade;ArcadeCar-499980;6268;23;23;125,3614;300;17,79846;75;7,556263;0;29;
30;Arcade;ArcadeCar-499980;3282;23;23;65,63966;300;33,18065;75;15,51685;0;29;
31;Arcade;ArcadeCar-499980;2883;23;23;57,65982;300;38,24719;75;10,51644;0;27;
32;Arcade;ArcadeCar-499980;2994;23;23;59,87518;300;35,86478;75;12,05573;0;28;
33;Arcade;ArcadeCar-499980;8564;23;23;171,2856;300;13,12774;75;6,64422;0;31;
34;Arcade;ArcadeCar-499980;2539;23;23;50,76414;300;42,37068;75;7,426647;0;28;
35;Arcade;ArcadeCar-499980;2572;23;23;51,43693;300;42,41859;75;9,278779;0;26;
36;Arcade;ArcadeCar-499980;2902;23;23;58,04319;300;37,81432;75;9,95711;0;26;
37;Arcade;ArcadeCar-499980;2386;23;23;47,71584;300;45,83516;75;7,630294;0;30;
38;Arcade;ArcadeCar-499980;2815;23;23;56,31699;300;38,99829;75;13,15145;0;31;
39;Arcade;ArcadeCar-499980;2630;23;23;52,59727;300;40,9036;75;7,772106;0;27;
40;Arcade;ArcadeCar-499980;15000;4;23;300;300;1,876919;75;1,075858;0;32;
41;Arcade;ArcadeCar-499980;2867;19;23;57,33585;300;31,00321;75;9,162727;0;35;
42;Arcade;ArcadeCar-499980;14999;7;23;300;300;2,746443;75;217,1857;0;26;
43;Arcade;ArcadeCar-499980;1734;16;23;34,65717;300;42,55742;75;4,243352;0;30;
44;Arcade;ArcadeCar-499980;14999;11;23;300;300;3,770567;75;10,90257;0;35;
45;Arcade;ArcadeCar-499980;1383;12;23;27,63682;300;41,16877;75;5,565063;0;28;
46;Arcade;ArcadeCar-499980;2744;23;23;54,88056;300;40,13421;75;9,926236;0;28;
47;Arcade;ArcadeCar-499980;2886;23;23;57,72034;300;37,21761;75;15,53617;0;31;
48;Arcade;ArcadeCar-499980;2962;23;23;59,2405;300;36,22165;75;10,59083;0;26;
49;Arcade;ArcadeCar-499980;2851;23;23;57,02113;300;38,22498;75;10,61516;0;29;
50;Arcade;ArcadeCar-499980;3166;23;23;63,30333;300;34,50684;75;9,453717;0;29;
0;Arcade;ArcadeCar-599946;3057;23;23;61,15434;300;35,15313;75;10,66857;0;32;
1;Arcade;ArcadeCar-599946;13109;23;23;262,1811;300;8,640343;75;202,8844;0;31;
2;Arcade;ArcadeCar-599946;11880;23;23;237,5843;300;9,60652;75;11,8746;0;28;
3;Arcade;ArcadeCar-599946;2599;23;23;51,99453;300;42,4213;75;7,959722;0;30;
4;Arcade;ArcadeCar-599946;2813;23;23;56,25955;300;38,78812;75;7,476706;0;28;
5;Arcade;ArcadeCar-599946;5661;23;23;113,2213;300;19,26938;75;7,845188;0;27;
6;Arcade;ArcadeCar-599946;4522;23;23;90,43971;300;24,07095;75;6,605911;0;31;
7;Arcade;ArcadeCar-599946;3301;23;23;66,00481;300;32,81624;75;8,349816;0;34;
8;Arcade;ArcadeCar-599946;2404;23;23;48,07951;300;45,16012;75;7,841476;0;28;
9;Arcade;ArcadeCar-599946;8327;23;23;166,5525;300;13,66495;75;9,220263;0;33;
10;Arcade;ArcadeCar-599946;3035;23;23;60,70073;300;36,20827;75;11,086;0;34;
11;Arcade;ArcadeCar-599946;2487;23;23;49,74089;300;43,38239;75;11,96098;0;21;
12;Arcade;ArcadeCar-599946;2420;23;23;48,40174;300;44,04861;75;6,200432;0;31;
13;Arcade;ArcadeCar-599946;8209;23;23;164,1777;300;13,66417;75;6,398102;0;32;
14;Arcade;ArcadeCar-599946;2518;23;23;50,36274;300;42,78352;75;6,349428;0;35;
15;Arcade;ArcadeCar-599946;2907;23;23;58,1375;300;37,0337;75;11,96522;0;32;
16;Arcade;ArcadeCar-599946;2878;23;23;57,56026;300;38,08473;75;10,02668;0;28;
17;Arcade;ArcadeCar-599946;2991;23;23;59,80541;300;36,51122;75;15,69333;0;27;
18;Arcade;ArcadeCar-599946;3400;23;23;68,01659;300;31,27837;75;8,943688;0;34;
19;Arcade;ArcadeCar-599946;2689;23;23;53,7772;300;40,91417;75;6,202988;0;32;
20;Arcade;ArcadeCar-599946;2828;23;23;56,56216;300;38,06497;75;11,78163;0;31;
21;Arcade;ArcadeCar-599946;3046;23;23;60,92097;300;36,39756;75;9,241774;0;30;
22;Arcade;ArcadeCar-599946;3159;23;23;63,16269;300;34,43169;75;12,03556;0;33;
23;Arcade;ArcadeCar-599946;4376;23;23;87,53764;300;24,68174;75;9,789574;0;32;
24;Arcade;ArcadeCar-599946;2762;23;23;55,23801;300;39,77867;75;11,0201;0;34;
25;Arcade;ArcadeCar-599946;2703;23;23;54,06058;300;39,66063;75;7,074627;0;26;
26;Arcade;ArcadeCar-599946;2637;23;23;52,73938;300;41,11169;75;11,91218;0;33;
27;Arcade;ArcadeCar-599946;2540;23;23;50,78571;300;42,69913;75;10,107;0;25;
28;Arcade;ArcadeCar-599946;2815;23;23;56,31302;300;38,82124;75;14,2346;0;27;
29;Arcade;ArcadeCar-599946;2592;23;23;51,83943;300;41,5029;75;7,032597;0;30;
30;Arcade;ArcadeCar-599946;2858;23;23;57,16287;300;37,58508;75;10,57874;0;26;
