Trial ID;Game Type;Name Model;Training Step;Race Completion;Checkpoint Max;Time;Max Time;Speed Average;Max Speed;Off Road Time;Hit Number;Max Obstacle;Obstacle Time
28;Arcade;ArcadeCar-199882;2125;17;17;42,26572;300;33,5365;75;4,041603;3;21;1,854722
29;Arcade;ArcadeCar-199882;1971;17;17;39,65678;300;36,99427;75;3,692224;1;14;0
30;Arcade;ArcadeCar-199882;2153;17;17;43,05946;300;33,77481;75;3,017195;2;19;2,281812
31;Arcade;ArcadeCar-199882;1943;17;17;38,86095;300;37,24405;75;4,568508;0;15;0
32;Arcade;ArcadeCar-199882;2590;17;17;51,79584;300;28,03748;75;7,195059;4;17;6,769007
33;Arcade;ArcadeCar-199882;2779;17;17;55,58019;300;25,10756;75;16,57312;2;18;6,596134
34;Arcade;ArcadeCar-199882;2218;17;17;44,35938;300;32,1675;75;7,455993;1;22;1,183626
35;Arcade;ArcadeCar-199882;2209;17;17;44,18441;300;32,98891;75;8,461326;2;18;0,3514653
36;Arcade;ArcadeCar-199882;2398;17;17;47,96171;300;29,51502;75;8,65053;3;20;2,369399
37;Arcade;ArcadeCar-199882;2215;17;17;44,29467;300;32,79601;75;7,963976;2;17;1,984695
38;Arcade;ArcadeCar-199882;2082;17;17;41,64398;300;34,74621;75;3,807794;2;19;1,116758
39;Arcade;ArcadeCar-199882;2986;17;17;59,71527;300;23,71878;75;10,12098;3;22;13,91242
40;Arcade;ArcadeCar-199882;2076;17;17;41,52029;300;35,26276;75;4,017115;3;22;1,993488
41;Arcade;ArcadeCar-199882;5618;17;17;111,8681;300;13,10003;75;55,4114;6;19;64,71917
42;Arcade;ArcadeCar-199882;2682;17;17;54,13708;300;26,64682;75;8,206382;3;26;7,882317
43;Arcade;ArcadeCar-199882;2190;17;17;43,80093;300;33,26048;75;7,152031;3;23;0,0861176
44;Arcade;ArcadeCar-199882;3341;17;17;66,81534;300;22,20844;75;3,501581;4;23;21,02197
45;Arcade;ArcadeCar-199882;14242;17;17;284,8419;300;5,548287;75;5,405615;3;20;241,7638
46;Arcade;ArcadeCar-199882;2325;17;17;46,50082;300;31,02098;75;4,959337;3;19;4,489963
47;Arcade;ArcadeCar-199882;14999;10;17;300;300;3,376392;75;2,720119;1;10;276,8336
48;Arcade;ArcadeCar-199882;4721;17;17;94,3996;300;15,66833;75;39,72066;6;17;44,23043
49;Arcade;ArcadeCar-199882;3028;17;17;60,55842;300;24,0407;75;16,55341;5;18;7,939536
50;Arcade;ArcadeCar-199882;2499;17;17;49,98287;300;28,8413;75;4,380067;4;20;5,745364
0;Arcade;ArcadeCar-299931;2092;17;17;41,83467;300;34,3147;75;4,067081;4;19;0,7685683
1;Arcade;ArcadeCar-299931;2165;17;17;43,30017;300;33,36781;75;4,303186;3;18;4,02195
2;Arcade;ArcadeCar-299931;2205;17;17;44,10128;300;32,53808;75;5,050075;3;22;3,433184
3;Arcade;ArcadeCar-299931;2026;17;17;40,38435;300;35,21469;75;6,430769;1;16;0,1177264
4;Arcade;ArcadeCar-299931;2457;17;17;49,27776;300;28,7016;75;9,539678;3;18;3,683661
5;Arcade;ArcadeCar-299931;2065;17;17;41,2976;300;34,48206;75;4,689425;3;20;0,5085229
6;Arcade;ArcadeCar-299931;2299;17;17;45,97894;300;31,86355;75;4,21855;1;21;4,812868
7;Arcade;ArcadeCar-299931;3012;17;17;60,2405;300;23,77953;75;13,48072;3;19;11,62909
8;Arcade;ArcadeCar-299931;1918;17;17;38,36007;300;37,40627;75;3,903297;1;19;0
