Trial ID;Game Type;Name Model;Training Step;Race Completion;Checkpoint Max;Time;Max Time;Speed Average;Max Speed;Off Road Time;Hit Number;Max Obstacle;Obstacle Time
4;Arcade;ArcadeCar-499968;1967;17;17;39,33921;300;36,7617;75;4,265771;2;18;0,1342604
5;Arcade;ArcadeCar-499968;2368;17;17;47,36309;300;29,87173;75;6,228142;4;20;4,282581
6;Arcade;ArcadeCar-499968;2367;17;17;47,34325;300;29,15578;75;17,00031;1;14;1,195024
7;Arcade;ArcadeCar-499968;2338;17;17;46,75969;300;30,33701;75;5,880703;5;20;5,365122
8;Arcade;ArcadeCar-499968;1918;17;17;38,10275;300;37,9885;75;4,986035;1;20;0,6067134
9;Arcade;ArcadeCar-499968;5757;17;17;115,3922;300;12,78502;75;7,900551;3;15;76,40215
10;Arcade;ArcadeCar-499968;3150;17;17;63,00144;300;22,9494;75;3,015005;5;21;21,49839
11;Arcade;ArcadeCar-499968;2652;17;17;53,04277;300;27,02063;75;9,040582;6;21;8,264472
12;Arcade;ArcadeCar-499968;2263;17;17;45,25378;300;32,12128;75;5,668484;4;19;3,18537
13;Arcade;ArcadeCar-499968;1898;17;17;37,96086;300;36,7501;75;4,236799;2;24;1,545969
14;Arcade;ArcadeCar-499968;2062;17;17;41,24503;300;33,96706;75;5,945364;4;23;1,999939
15;Arcade;ArcadeCar-499968;1945;17;17;38,89941;300;37,34347;75;5,382786;1;17;0,4414988
16;Arcade;ArcadeCar-499968;14999;12;17;300;300;3,943986;75;4,565773;3;22;271,0565
17;Arcade;ArcadeCar-499968;2045;17;17;40,88169;300;35,26881;75;3,100943;4;22;3,866576
18;Arcade;ArcadeCar-499968;2043;17;17;40,85796;300;34,00832;75;5,790462;5;21;0,7141837
19;Arcade;ArcadeCar-499968;1786;17;17;35,72295;300;39,70929;75;3,590004;2;18;0,105525
20;Arcade;ArcadeCar-499968;15000;9;17;300;300;3,201355;75;5,514375;3;23;273,3658
21;Arcade;ArcadeCar-499968;1887;17;17;37,73436;300;37,49661;75;4,956806;1;17;0,0628732
22;Arcade;ArcadeCar-499968;2614;17;17;52,27919;300;27,78732;75;15,9522;3;22;5,658894
23;Arcade;ArcadeCar-499968;2953;17;17;59,05543;300;24,29492;75;12,55218;6;17;10,44173
24;Arcade;ArcadeCar-499968;1747;17;17;34,9409;300;41,131;75;4,699841;0;21;0
25;Arcade;ArcadeCar-499968;2307;17;17;46,14368;300;30,19997;75;10,64725;4;19;2,10465
26;Arcade;ArcadeCar-499968;1732;17;17;34,63495;300;41,11202;75;2,806549;1;25;0,1414184
27;Arcade;ArcadeCar-499968;1911;17;17;38,20043;300;37,14568;75;2,83448;4;19;0,9291295
28;Arcade;ArcadeCar-499968;2043;17;17;40,88631;300;34,37676;75;4,55184;4;20;2,286854
29;Arcade;ArcadeCar-499968;14269;17;17;285,3752;300;5,557488;75;3,740346;3;22;247,6428
30;Arcade;ArcadeCar-499968;2632;17;17;52,64043;300;27,73439;75;7,104485;4;20;9,76492
31;Arcade;ArcadeCar-499968;14999;2;17;300;300;1,305025;75;294,223;1;22;293,6529
32;Arcade;ArcadeCar-499968;2023;17;17;40,05757;300;35,79357;75;3,558036;6;21;1,77114
33;Arcade;ArcadeCar-499968;2449;17;17;49,36238;300;29,44323;75;1,898969;6;20;9,083663
34;Arcade;ArcadeCar-499968;1918;17;17;38,36385;300;37,49064;75;5,759936;1;21;0,0330698
35;Arcade;ArcadeCar-499968;1773;17;17;35,45803;300;39,5962;75;3,818903;1;19;0,1769276
36;Arcade;ArcadeCar-499968;1800;17;17;35,99993;300;39,83422;75;2,523656;2;20;0,3981175
37;Arcade;ArcadeCar-499968;1820;17;17;35,9514;300;39,65252;75;4,751775;1;18;0,0235028
38;Arcade;ArcadeCar-499968;2022;17;17;40,88566;300;34,4922;75;7,421584;2;21;1,256521
39;Arcade;ArcadeCar-499968;1953;17;17;39,05813;300;36,96453;75;3,801702;3;18;1,978643
40;Arcade;ArcadeCar-499968;2230;17;17;44,60029;300;31,73978;75;3,532466;3;19;4,927227
41;Arcade;ArcadeCar-499968;3812;17;17;76,23949;300;19,43008;75;34,48391;5;22;27,09517
42;Arcade;ArcadeCar-499968;13492;17;17;269,8446;300;5,713069;75;4,964471;3;19;229,5792
43;Arcade;ArcadeCar-499968;5982;17;17;119,637;300;12,12848;75;36,07576;5;21;75,23293
44;Arcade;ArcadeCar-499968;2277;17;17;45,37089;300;31,81932;75;6,279807;3;23;3,085178
45;Arcade;ArcadeCar-499968;2153;17;17;43,23372;300;33,1615;75;3,834744;4;22;4,178719
46;Arcade;ArcadeCar-499968;2436;17;17;48,71534;300;29,89638;75;9,045419;4;22;5,560172
47;Arcade;ArcadeCar-499968;2117;17;17;42,34128;300;33,57182;75;10,6613;2;19;1,60376
48;Arcade;ArcadeCar-499968;2095;17;17;41,90071;300;34,36061;75;3,700343;4;22;3,001287
49;Arcade;ArcadeCar-499968;1968;17;17;39,36195;300;36,34691;75;4,641719;4;23;0,4568144
50;Arcade;ArcadeCar-499968;5985;17;17;119,6942;300;11,90719;75;9,731108;6;21;73,47609
0;Arcade;ArcadeCar-599898;6996;17;17;139,9261;300;10,68022;75;3,940511;5;20;99,55452
1;Arcade;ArcadeCar-599898;1996;17;17;39,91624;300;35,89172;75;2,378891;4;24;1,270984
2;Arcade;ArcadeCar-599898;2344;17;17;46,87791;300;30,20519;75;8,667363;5;21;4,57863
3;Arcade;ArcadeCar-599898;15027;2;17;300;300;1,286475;75;0,2512634;2;19;292,829
4;Arcade;ArcadeCar-599898;2265;17;17;45,28935;300;32,19949;75;9,427808;2;20;1,596337
5;Arcade;ArcadeCar-599898;2097;17;17;41,93757;300;34,37579;75;2,84855;4;18;2,353084
6;Arcade;ArcadeCar-599898;2042;17;17;40,83957;300;35,28316;75;6,619;4;19;0,5206079
7;Arcade;ArcadeCar-599898;1976;17;17;39,52034;300;36,53644;75;3,805325;2;18;2,437427
8;Arcade;ArcadeCar-599898;1915;17;17;38,30302;300;37,36764;75;6,09937;1;18;0,2625667
9;Arcade;ArcadeCar-599898;6768;17;17;135,3575;300;10,93709;75;5,113434;2;22;97,92319
10;Arcade;ArcadeCar-599898;1767;17;17;35,34302;300;40,71211;75;5,139017;0;20;0
11;Arcade;ArcadeCar-599898;15013;3;17;300;300;1,442031;75;280,0785;1;15;292,5889
12;Arcade;ArcadeCar-599898;3052;17;17;60,86132;300;23,65238;75;4,932825;6;20;17,74607
13;Arcade;ArcadeCar-599898;14991;15;17;300;300;4,783817;75;3,408983;3;23;267,3322
14;Arcade;ArcadeCar-599898;2430;17;17;48,58355;300;29,60945;75;13,73383;5;22;3,195354
15;Arcade;ArcadeCar-599898;2092;17;17;41,83445;300;33,88002;75;9,263065;1;18;0,3373048
16;Arcade;ArcadeCar-599898;1941;17;17;38,82101;300;36,81721;75;7,431189;2;21;0,2125718
17;Arcade;ArcadeCar-599898;2300;17;17;46,00405;300;31,15097;75;6,326901;4;20;3,824468
18;Arcade;ArcadeCar-599898;1893;17;17;37,86018;300;37,87003;75;3,968158;2;21;0,5168825
19;Arcade;ArcadeCar-599898;2040;17;17;40,63087;300;35,65549;75;4,568845;4;20;0,6452025
20;Arcade;ArcadeCar-599898;1961;17;17;39,38236;300;36,08957;75;4,38378;4;21;0,641035
21;Arcade;ArcadeCar-599898;1886;17;17;37,72158;300;38,21613;75;3,942553;2;20;2,774926
22;Arcade;ArcadeCar-599898;4186;17;17;83,7211;300;17,05663;75;10,68545;7;23;37,74694
23;Arcade;ArcadeCar-599898;5900;17;17;118,0002;300;12,40238;75;7,744102;4;19;77,375
24;Arcade;ArcadeCar-599898;2159;17;17;43,17789;300;33,0656;75;3,243275;3;14;5,590032
25;Arcade;ArcadeCar-599898;1937;17;17;38,73868;300;37,23345;75;6,403534;3;19;0,8263168
26;Arcade;ArcadeCar-599898;1769;17;17;35,38067;300;40,54316;75;2,783798;1;15;0,7538522
27;Arcade;ArcadeCar-599898;1749;17;17;34,98232;300;40,71321;75;3,700266;1;19;0,1609584
28;Arcade;ArcadeCar-599898;2982;17;17;59,64479;300;24,36133;75;8,509192;3;22;18,27529
29;Arcade;ArcadeCar-599898;2069;17;17;41,37791;300;34,25053;75;7,812975;1;16;1,720259
30;Arcade;ArcadeCar-599898;2086;17;17;41,7201;300;34,59463;75;8,531157;2;19;2,086685
31;Arcade;ArcadeCar-599898;1731;17;17;34,61957;300;41,3328;75;1,496091;3;18;0,1565006
32;Arcade;ArcadeCar-599898;2210;17;17;43,91099;300;32,69061;75;4,563658;6;17;3,184592
33;Arcade;ArcadeCar-599898;1953;17;17;39,34517;300;36,56895;75;5,928121;2;21;2,044137
34;Arcade;ArcadeCar-599898;1752;17;17;35,04042;300;40,89625;75;2,93504;1;16;0,06604961
35;Arcade;ArcadeCar-599898;1889;17;17;37,77956;300;36,8439;75;6,595963;2;21;0,1380466
36;Arcade;ArcadeCar-599898;2147;17;17;42,94503;300;32,97536;75;6,024252;5;22;2,361709
37;Arcade;ArcadeCar-599898;2166;17;17;43,32064;300;33,32748;75;9,017394;1;14;0,9861819
38;Arcade;ArcadeCar-599898;1765;17;17;35,29405;300;40,28479;75;3,505785;1;23;0,0651662
39;Arcade;ArcadeCar-599898;2219;17;17;44,38549;300;31,35375;75;15,84763;1;19;1,168085
40;Arcade;ArcadeCar-599898;2195;17;17;43,90048;300;32,59575;75;5,120774;3;17;3,520362
41;Arcade;ArcadeCar-599898;2204;17;17;43,88293;300;32,19796;75;8,592172;3;17;1,327992
42;Arcade;ArcadeCar-599898;2102;17;17;42,23558;300;34,48236;75;4,116572;3;22;2,36306
43;Arcade;ArcadeCar-599898;1839;17;17;36,77822;300;38,61134;75;2,089239;1;19;2,372902
44;Arcade;ArcadeCar-599898;1754;17;17;35,07676;300;40,42662;75;3,321484;1;17;0,6666667
45;Arcade;ArcadeCar-599898;1922;17;17;38,44322;300;37,33127;75;2,184033;5;25;0,6605689
46;Arcade;ArcadeCar-599898;14999;12;17;300;300;4,066232;75;5,604309;5;22;267,3193
47;Arcade;ArcadeCar-599898;1740;17;17;34,77795;300;40,65655;75;3,137172;1;21;0,0566144
48;Arcade;ArcadeCar-599898;5020;17;17;100,4028;300;14,57714;75;5,38855;3;16;63,37837
49;Arcade;ArcadeCar-599898;2158;17;17;43,16045;300;33,02735;75;6,636228;4;20;1,606249
50;Arcade;ArcadeCar-599898;1875;17;17;37,49838;300;38,90265;75;4,533752;1;15;0,0420352
0;Arcade;ArcadeCar-699937;3523;17;17;70,4357;300;20,90041;75;6,171233;2;20;29,47666
1;Arcade;ArcadeCar-699937;2463;17;17;49,28682;300;29,44013;75;6,630476;6;21;5,558265
2;Arcade;ArcadeCar-699937;1903;17;17;38,05911;300;37,14955;75;3,098422;3;20;1,716642
3;Arcade;ArcadeCar-699937;3140;17;17;62,79537;300;23,28922;75;11,17416;5;20;15,39429
4;Arcade;ArcadeCar-699937;1947;17;17;38,94196;300;36,54647;75;7,030028;2;24;1,253192
5;Arcade;ArcadeCar-699937;1852;17;17;37,04283;300;39,33513;75;3,498277;1;18;0,6656389
6;Arcade;ArcadeCar-699937;2363;17;17;47,26066;300;29,92098;75;12,76622;3;22;2,398576
7;Arcade;ArcadeCar-699937;1975;17;17;39,49542;300;35,77787;75;5,43562;2;20;1,656083
8;Arcade;ArcadeCar-699937;1754;17;17;35,07972;300;40,33381;75;3,098297;2;17;1,200897
9;Arcade;ArcadeCar-699937;973;7;17;300;300;35,36379;75;3,377764;1;24;0,5252465
10;Arcade;ArcadeCar-699937;15000;2;17;300;300;1,296058;75;0,282438;2;22;293,39
11;Arcade;ArcadeCar-699937;2135;17;17;42,69545;300;33,50296;75;7,578722;2;17;2,970932
12;Arcade;ArcadeCar-699937;2007;17;17;40,13877;300;35,68626;75;5,166497;3;22;1,656788
13;Arcade;ArcadeCar-699937;2159;17;17;43,18206;300;33,2153;75;5,988503;4;20;2,872247
14;Arcade;ArcadeCar-699937;2032;17;17;40,6348;300;35,85241;75;3,06893;2;22;4,728092
15;Arcade;ArcadeCar-699937;1843;17;17;36,86419;300;39,22575;75;5,157838;1;23;0,02186879
16;Arcade;ArcadeCar-699937;1741;17;17;34,81682;300;40,89563;75;2,743369;0;18;0
17;Arcade;ArcadeCar-699937;2112;17;17;42,23987;300;34,60263;75;6,04789;2;20;3,464851
18;Arcade;ArcadeCar-699937;2111;17;17;42,22039;300;33,65066;75;8,966737;3;21;1,488775
19;Arcade;ArcadeCar-699937;1782;17;17;35,64333;300;40,42992;75;5,543951;0;17;0
20;Arcade;ArcadeCar-699937;2182;17;17;43,64017;300;33,05289;75;6,401253;2;17;3,014307
21;Arcade;ArcadeCar-699937;2420;17;17;48,20575;300;30,22654;75;4,291474;6;17;5,68364
22;Arcade;ArcadeCar-699937;11314;17;17;226,4749;300;6,791088;75;194,0239;2;20;188,9265
23;Arcade;ArcadeCar-699937;2115;17;17;41,81894;300;34,16798;75;5,277045;3;18;3,0195
24;Arcade;ArcadeCar-699937;2266;17;17;45,79548;300;31,68562;75;8,739913;5;20;4,157182
25;Arcade;ArcadeCar-699937;2859;17;17;57,18332;300;25,65425;75;7,278419;5;20;10,74718
26;Arcade;ArcadeCar-699937;3423;17;17;68,46072;300;21,29416;75;9,941603;5;21;25,01866
27;Arcade;ArcadeCar-699937;2242;17;17;44,842;300;32,30762;75;4,588457;5;21;4,373699
28;Arcade;ArcadeCar-699937;1819;17;17;36,3582;300;38,96684;75;3,016465;2;19;0,459222
29;Arcade;ArcadeCar-699937;1887;17;17;37,76031;300;37,40585;75;7,637223;2;20;0,039033
30;Arcade;ArcadeCar-699937;1879;17;17;37,57568;300;37,77151;75;6,930626;1;19;0,4391609
31;Arcade;ArcadeCar-699937;2011;17;17;39,69218;300;35,46704;75;2,860947;1;18;4,969022
32;Arcade;ArcadeCar-699937;2548;17;17;51,49072;300;28,52994;75;15,43884;3;17;9,467771
33;Arcade;ArcadeCar-699937;3005;17;17;60,09747;300;23,87914;75;9,403216;4;21;16,1096
34;Arcade;ArcadeCar-699937;1758;17;17;35,16527;300;41,18309;75;2,869633;1;18;0,0772396
35;Arcade;ArcadeCar-699937;1900;17;17;37,99323;300;37,56738;75;6,511889;2;18;1,289993
36;Arcade;ArcadeCar-699937;1923;17;17;38,45979;300;37,73043;75;4,384062;1;13;0,9294346
37;Arcade;ArcadeCar-699937;2107;17;17;42,14098;300;33,80408;75;11,90168;3;23;0,1985482
38;Arcade;ArcadeCar-699937;925;7;17;300;300;39,30437;75;3,585297;0;24;0
39;Arcade;ArcadeCar-699937;2644;17;17;52,87363;300;27,38164;75;9,882917;4;24;7,497421
40;Arcade;ArcadeCar-699937;2119;17;17;41,78793;300;34,50323;75;7,166297;2;20;1,47736
41;Arcade;ArcadeCar-699937;1868;17;17;37,95355;300;38,31079;75;3,100861;4;15;2,311532
42;Arcade;ArcadeCar-699937;2155;17;17;43,10498;300;33,89025;75;6,344828;3;20;2,139303
43;Arcade;ArcadeCar-699937;2085;17;17;41,69483;300;33,85212;75;8,258694;4;15;0,6877716
44;Arcade;ArcadeCar-699937;1734;17;17;34,67823;300;40,87238;75;3,870185;1;14;0,1166498
45;Arcade;ArcadeCar-699937;2289;17;17;45,78707;300;31,48964;75;5,468148;3;22;6,000672
46;Arcade;ArcadeCar-699937;2135;17;17;42,69365;300;34,1261;75;8,586622;3;21;1,255286
47;Arcade;ArcadeCar-699937;1877;17;17;37,54039;300;38,12127;75;4,41151;2;21;1,256124
48;Arcade;ArcadeCar-699937;1863;17;17;37,26336;300;38,7982;75;4,316172;3;19;0,9751974
49;Arcade;ArcadeCar-699937;1833;17;17;36,65806;300;39,34082;75;5,389597;1;21;0,03950819
50;Arcade;ArcadeCar-699937;7668;17;17;153,3624;300;9,8051;75;2,685786;3;20;116,4128
0;Arcade;ArcadeCar-799962;2275;17;17;45,49598;300;31,67847;75;3,327533;3;19;6,739422
1;Arcade;ArcadeCar-799962;1984;17;17;39,68138;300;36,82962;75;2,487217;3;20;1,202023
2;Arcade;ArcadeCar-799962;2001;17;17;40,02149;300;35,76348;75;5,697918;2;18;4,246958
3;Arcade;ArcadeCar-799962;1787;17;17;35,73954;300;40,63129;75;3,531658;2;20;0,0898176
4;Arcade;ArcadeCar-799962;1737;17;17;34,74308;300;41,51974;75;2,880279;1;14;0,4540505
5;Arcade;ArcadeCar-799962;2218;17;17;44,35833;300;33,02881;75;9,405875;3;18;0,8753147
6;Arcade;ArcadeCar-799962;2019;17;17;40,38141;300;36,68657;75;7,167081;1;20;0,5251101
7;Arcade;ArcadeCar-799962;1993;17;17;39,85899;300;36,10138;75;4,834369;2;20;2,148296
8;Arcade;ArcadeCar-799962;1855;17;17;37,09884;300;38,89655;75;5,55015;1;18;0,9349244
9;Arcade;ArcadeCar-799962;1847;17;17;36,93681;300;39,0458;75;6,159301;1;21;0,8914692
10;Arcade;ArcadeCar-799962;1740;17;17;34,80177;300;41,78181;75;4,421298;0;18;0
11;Arcade;ArcadeCar-799962;2009;17;17;40,06477;300;35,61482;75;9,885153;1;16;0,4385413
12;Arcade;ArcadeCar-799962;14994;13;17;300;300;4,21613;75;266,7492;5;17;263,7596
13;Arcade;ArcadeCar-799962;1766;17;17;35,30857;300;40,68929;75;3,538239;2;19;0,1963986
14;Arcade;ArcadeCar-799962;2243;17;17;44,86917;300;32,78249;75;4,592484;3;18;5,24503
15;Arcade;ArcadeCar-799962;2433;17;17;48,65939;300;30,36539;75;8,71833;4;19;5,526618
16;Arcade;ArcadeCar-799962;2433;17;17;48,65499;300;29,79128;75;8,067499;5;18;6,10319
17;Arcade;ArcadeCar-799962;1984;17;17;39,67986;300;36,70295;75;2,619012;4;20;2,396059
18;Arcade;ArcadeCar-799962;2336;17;17;46,71937;300;30,62668;75;9,201253;4;21;1,878795
19;Arcade;ArcadeCar-799962;1818;17;17;36,36664;300;39,90855;75;3,424106;2;15;1,099918
20;Arcade;ArcadeCar-799962;1880;17;17;37,59468;300;38,62473;75;4,463844;3;22;1,127534
21;Arcade;ArcadeCar-799962;2332;17;17;46,64443;300;30,51177;75;10,09462;3;16;4,185938
22;Arcade;ArcadeCar-799962;2081;17;17;41,61583;300;34,78596;75;2,961277;3;21;4,689889
23;Arcade;ArcadeCar-799962;2268;17;17;45,35908;300;32,00635;75;6,076864;6;21;2,557131
24;Arcade;ArcadeCar-799962;3734;17;17;74,68446;300;19,40862;75;8,759118;3;19;32,04899
25;Arcade;ArcadeCar-799962;8494;17;17;169,8808;300;8,973283;75;4,485724;2;24;132,6255
26;Arcade;ArcadeCar-799962;2001;17;17;39,5949;300;35,86767;75;4,052072;2;20;3,375412
27;Arcade;ArcadeCar-799962;2343;17;17;47,2794;300;30,61911;75;2,984491;5;19;6,583783
28;Arcade;ArcadeCar-799962;1788;17;17;35,2157;300;40,30827;75;4,527976;1;16;0,2815706
29;Arcade;ArcadeCar-799962;7987;17;17;160,2886;300;9,605144;75;93,70611;6;19;118,0194
30;Arcade;ArcadeCar-799962;11246;17;17;224,9157;300;6,912922;75;4,539697;1;20;188,7799
31;Arcade;ArcadeCar-799962;985;7;17;300;300;36,10364;75;4,893103;1;22;0,1185466
32;Arcade;ArcadeCar-799962;2168;17;17;43,36118;300;33,03133;75;7,79274;3;23;2,91654
33;Arcade;ArcadeCar-799962;8384;17;17;167,6762;300;8,934094;75;4,402955;3;16;130,0572
34;Arcade;ArcadeCar-799962;14999;10;17;300;300;3,498282;75;277,368;4;21;274,5786
35;Arcade;ArcadeCar-799962;2204;17;17;44,05934;300;32,08411;75;9,663602;5;20;1,406192
36;Arcade;ArcadeCar-799962;1736;17;17;34,19241;300;40,77484;75;4,741391;2;21;0,01952221
37;Arcade;ArcadeCar-799962;2127;17;17;43,07272;300;35,04477;75;9,348471;2;19;0,3392814
38;Arcade;ArcadeCar-799962;3141;17;17;62,81775;300;23,48036;75;6,388604;8;26;17,70362
39;Arcade;ArcadeCar-799962;2408;17;17;48,15813;300;30,98076;75;4,825728;4;20;7,020791
40;Arcade;ArcadeCar-799962;3786;17;17;75,7217;300;19,15061;75;14,23461;3;24;28,43211
41;Arcade;ArcadeCar-799962;15000;1;17;300;300;0,7421539;75;0,2629192;1;19;297,3255
42;Arcade;ArcadeCar-799962;4088;17;17;81,75119;300;17,48992;75;8,998218;4;18;39,69156
43;Arcade;ArcadeCar-799962;2195;17;17;43,90134;300;33,34041;75;12,02151;2;22;0,5847542
44;Arcade;ArcadeCar-799962;2046;17;17;40,92071;300;35,44127;75;4,493435;3;20;3,034366
45;Arcade;ArcadeCar-799962;13731;17;17;274,6199;300;5,821732;75;239,3359;3;20;229,9414
46;Arcade;ArcadeCar-799962;1886;17;17;37,71925;300;38,54122;75;4,696984;2;18;0,8671182
47;Arcade;ArcadeCar-799962;1841;17;17;36,82174;300;39,1385;75;4,473912;1;23;0,3879896
48;Arcade;ArcadeCar-799962;2390;17;17;47,79863;300;29,22892;75;15,00538;5;22;1,26023
49;Arcade;ArcadeCar-799962;2298;17;17;45,95728;300;31,45626;75;5,653753;6;19;3,934305
50;Arcade;ArcadeCar-799962;1927;17;17;38,54175;300;37,40047;75;5,953464;1;15;1,462348
0;Arcade;ArcadeCar-899995;1884;17;17;37,21704;300;38,62138;75;6,851692;1;20;0,0217124
1;Arcade;ArcadeCar-899995;1894;17;17;38,34764;300;37,89807;75;6,379065;3;19;1,672391
2;Arcade;ArcadeCar-899995;2136;17;17;42,71814;300;34,4045;75;8,344146;1;16;1,958943
3;Arcade;ArcadeCar-899995;1753;17;17;34,97238;300;40,99097;75;2,995673;1;16;1,538481
4;Arcade;ArcadeCar-899995;14995;3;17;300;300;1,435767;75;237,5368;1;16;292,316
5;Arcade;ArcadeCar-899995;2300;17;17;45,97954;300;31,17077;75;9,198317;4;16;6,774023
6;Arcade;ArcadeCar-899995;2218;17;17;44,3642;300;32,05652;75;5,951236;3;19;6,523767
7;Arcade;ArcadeCar-899995;1934;17;17;38,67432;300;37,43193;75;6,231416;3;22;1,120986
8;Arcade;ArcadeCar-899995;2187;17;17;43,7407;300;32,33419;75;6,239413;4;22;3,683787
9;Arcade;ArcadeCar-899995;2024;17;17;40,47897;300;36,18974;75;4,814588;3;20;1,85388
10;Arcade;ArcadeCar-899995;14999;8;17;300;300;3,075828;75;2,037916;3;20;279,7117
11;Arcade;ArcadeCar-899995;1917;17;17;38,31733;300;37,70953;75;3,784461;2;21;1,70435
12;Arcade;ArcadeCar-899995;2097;17;17;41,94552;300;34,57381;75;7,63134;3;22;3,900331
13;Arcade;ArcadeCar-899995;15000;3;17;300;300;1,439059;75;293,9125;1;19;292,8625
14;Arcade;ArcadeCar-899995;1904;17;17;38,07692;300;38,28205;75;4,112951;4;20;0,788997
15;Arcade;ArcadeCar-899995;1870;17;17;37,40011;300;38,19263;75;3,545655;1;19;2,301892
16;Arcade;ArcadeCar-899995;2123;17;17;42,45727;300;34,55224;75;4,905035;3;21;2,367506
17;Arcade;ArcadeCar-899995;2039;17;17;40,78061;300;35,50199;75;6,046052;3;22;3,081389
18;Arcade;ArcadeCar-899995;1783;17;17;35,30235;300;41,14137;75;3,243808;2;16;0,2886704
19;Arcade;ArcadeCar-899995;1725;17;17;34,85458;300;41,48307;75;4,400608;1;22;0,0634314
20;Arcade;ArcadeCar-899995;2294;17;17;45,87939;300;30,49102;75;11,63859;3;18;1,557462
21;Arcade;ArcadeCar-899995;2000;17;17;40,00179;300;36,49862;75;4,094065;4;23;2,493387
22;Arcade;ArcadeCar-899995;12929;17;17;258,5851;300;6,14851;75;9,171738;4;20;218,9639
23;Arcade;ArcadeCar-899995;2419;17;17;48,37497;300;29,12105;75;15,91366;3;18;8,142508
24;Arcade;ArcadeCar-899995;2076;17;17;41,51883;300;34,44315;75;7,112513;4;26;2,206877
25;Arcade;ArcadeCar-899995;2134;17;17;42,596;300;33,55339;75;2,461645;3;22;5,876255
26;Arcade;ArcadeCar-899995;2039;17;17;40,8692;300;34,90944;75;4,936731;2;19;3,923871
27;Arcade;ArcadeCar-899995;1688;17;17;33,76025;300;42,14749;75;4,024209;0;22;0
28;Arcade;ArcadeCar-899995;2471;17;17;49,42063;300;29,30435;75;8,275493;6;20;5,780999
29;Arcade;ArcadeCar-899995;1745;17;17;34,89408;300;41,55077;75;5,613848;1;20;0,0771824
30;Arcade;ArcadeCar-899995;2102;17;17;42,04545;300;34,64606;75;5,21423;4;24;3,075334
31;Arcade;ArcadeCar-899995;1747;17;17;34,93867;300;40,78179;75;4,217913;2;23;0,3011924
32;Arcade;ArcadeCar-899995;2031;17;17;40,61649;300;34,49744;75;9,459774;2;21;1,248727
33;Arcade;ArcadeCar-899995;2277;17;17;45,54536;300;30,2939;75;9,859498;3;20;3,36785
34;Arcade;ArcadeCar-899995;2026;17;17;40,51464;300;35,68087;75;3,832375;3;21;3,515559
35;Arcade;ArcadeCar-899995;2273;17;17;45,45963;300;31,09077;75;11,04769;3;21;2,82393
36;Arcade;ArcadeCar-899995;2342;17;17;46,84291;300;30,63561;75;12,77298;3;17;2,518773
37;Arcade;ArcadeCar-899995;5360;17;17;107,2016;300;13,96318;75;6,832199;3;19;67,94535
38;Arcade;ArcadeCar-899995;1935;17;17;38,69468;300;37,14132;75;3,938601;2;19;2,275328
39;Arcade;ArcadeCar-899995;1958;17;17;39,1604;300;37,17789;75;4,601443;4;20;0,1844856
40;Arcade;ArcadeCar-899995;2129;17;17;42,57944;300;33,39447;75;8,115196;2;16;2,4043
41;Arcade;ArcadeCar-899995;2292;17;17;45,84483;300;31,9325;75;3,569102;4;13;6,944136
42;Arcade;ArcadeCar-899995;1855;17;17;37,09504;300;38,66654;75;3,900214;1;17;1,804617
43;Arcade;ArcadeCar-899995;15000;2;17;300;300;1,296658;75;294,2104;1;17;293,813
44;Arcade;ArcadeCar-899995;1924;17;17;38,47529;300;37,65284;75;3,866225;1;16;2,868762
45;Arcade;ArcadeCar-899995;3485;17;17;69,69582;300;20,93174;75;5,986718;2;23;31,19552
46;Arcade;ArcadeCar-899995;1871;17;17;37,42697;300;38,26723;75;5,130436;3;15;0,5496376
47;Arcade;ArcadeCar-899995;2636;17;17;52,71627;300;27,35761;75;6,456088;3;19;14,20717
48;Arcade;ArcadeCar-899995;2359;17;17;47,18335;300;29,99545;75;13,39169;6;27;1,897801
49;Arcade;ArcadeCar-899995;2668;17;17;53,35746;300;27,0366;75;4,939855;3;19;14,36013
50;Arcade;ArcadeCar-899995;2193;17;17;43,85647;300;33,27433;75;9,472847;4;20;4,0487
0;Arcade;ArcadeCar-999993;2334;17;17;46,68711;300;30,6789;75;10,30253;3;19;9,934157
1;Arcade;ArcadeCar-999993;3666;17;17;73,31719;300;19,84382;75;40,15218;3;20;35,46793
2;Arcade;ArcadeCar-999993;1746;17;17;34,92147;300;41,57115;75;2,193048;1;21;0,8440497
3;Arcade;ArcadeCar-999993;1813;17;17;36,25531;300;39,73417;75;3,630479;2;24;1,45366
4;Arcade;ArcadeCar-999993;2287;17;17;45,74554;300;31,66013;75;4,702505;4;20;6,001112
5;Arcade;ArcadeCar-999993;2496;17;17;49,91581;300;28,97044;75;6,708025;8;22;4,832401
6;Arcade;ArcadeCar-999993;1938;17;17;38,76112;300;36,08247;75;6,545279;4;19;0,6396853
7;Arcade;ArcadeCar-999993;2188;17;17;43,7622;300;33,03359;75;4,878762;3;17;4,509813
8;Arcade;ArcadeCar-999993;1769;17;17;35,37626;300;40,21345;75;3,861462;1;12;0,7549585
9;Arcade;ArcadeCar-999993;2034;17;17;40,67974;300;34,33148;75;7,715942;5;15;1,16676
10;Arcade;ArcadeCar-999993;1819;17;17;36,38179;300;39,44475;75;4,784057;2;14;1,734103
11;Arcade;ArcadeCar-999993;1710;17;17;34,20161;300;42,46288;75;3,936234;0;16;0
